"NDAI3","SD3","CORR3","DF3","CF3","BF3","AF3","AN3"
1.9870317,4.6672435,0.084147967,247.4308,234.9344,228.66573,220.05141,212.53285
2.4279988,9.395956,0.32436758,301.785,252.19432,203.47302,168.69067,150.53728
1.0982487,0.64026904,0.085817866,222.77274,208.605,200.55423,192.51067,188.16379
-0.6706242,0.61300719,0.17279385,300.49658,285.06213,263.95142,234.11078,211.87541
-1.1674489,0.85788566,0.1377137,288.64801,290.72632,270.13098,234.3781,218.55589
1.0133206,0.50532204,0.076421648,216.50165,206.62543,198.90457,192.59978,186.33832
2.9175425,21.540098,0.29978266,320.20331,246.13516,201.04791,191.50883,166.40283
1.5689179,6.3293209,0.2617051,319.26166,262.83636,227.54108,202.36523,187.92537
1.8960649,11.02247,0.32140964,310.80148,263.76355,223.59154,194.3578,167.28667
-0.70574689,0.84883499,0.17132913,300.20761,284.15179,264.31744,235.30286,212.00545
0.065167531,2.2964838,0.13108657,283.43414,272.26709,253.41049,231.61824,216.09225
-0.86073518,1.8023438,0.17108814,313.00262,300.84338,278.00354,245.48494,221.28926
0.98033994,0.71810728,0.13572985,243.27417,228.66331,214.11749,196.86479,188.01929
2.1295469,6.2697058,0.16316265,234.20952,197.11765,180.02872,171.30603,165.91396
1.7373022,9.00107,0.26950842,340.61804,283.11624,237.36914,210.1776,187.69899
1.1084642,15.280094,0.21514811,227.1991,226.73431,216.31622,203.37187,192.03384
-1.0015723,1.1356984,0.17017922,305.81158,292.76129,271.11594,242.10376,216.48721
-0.78524387,2.4624698,0.19293803,328.04214,310.02362,281.0596,246.5542,220.61253
2.4696579,20.089729,0.38410863,304.59302,262.11151,220.9232,171.74673,146.05553
-0.64691138,2.0637007,0.194722,268.92444,259.12527,250.17139,225.58075,207.77657
3.0499878,35.334404,0.29296902,343.86194,280.7056,250.97334,183.8217,180.91736
-1.3196125,1.0522383,0.13677078,277.0571,282.5816,262.05371,228.02754,213.81645
-0.9281491,1.2671297,0.17558578,303.56952,290.60831,270.76917,238.22166,211.97415
-1.1289507,1.5572366,0.1704789,298.42068,279.18359,252.51703,227.70483,209.8862
-1.388616,2.4046938,0.12855843,282.98138,270.35254,255.71037,231.4617,216.08022
-0.74007541,1.6180426,0.18016754,307.03018,295.93054,272.54883,239.46191,212.60751
2.1021326,8.8420839,0.24355634,344.42065,280.43106,248.06418,217.94179,199.53072
2.8876727,16.055016,0.22524761,355.47452,294.8396,229.039,213.56599,220.49454
2.12363,7.2209077,0.31320482,292.82391,249.15993,208.37622,170.40053,159.32018
-0.85575062,1.9026096,0.12798254,275.04379,263.69131,248.40134,226.32491,213.4528
2.4312181,23.195431,0.26254907,306.34381,241.58357,192.45047,185.44246,170.73047
-1.0126412,0.39070833,0.18045644,309.20483,293.35132,274.82224,242.14229,214.67139
1.0715739,0.62625051,0.079510793,221.30852,211.17941,202.54103,196.15916,189.81102
1.3707319,12.282733,0.11697114,282.93082,284.27704,267.31332,229.36171,217.63835
-1.0980073,0.51199949,0.16037135,303.05414,290.13629,271.10632,241.68472,219.0255
0.887609,0.62985313,0.070912488,216.61003,206.61819,198.65652,192.92249,187.19566
-1.1926283,1.3930335,0.14446202,277.00171,273.53381,254.29672,222.79922,207.37198
1.7947911,7.1451883,0.25161821,351.68875,267.26755,237.59552,204.23161,195.35722
0.9838022,0.50314051,0.075195789,219.48547,207.13838,198.50481,193.44748,187.86034
1.759939,8.0627594,0.23852479,352.78452,294.95761,250.13527,209.11073,211.16257
2.4047079,19.874096,0.30603698,317.63852,257.58157,192.17592,171.02185,168.60156
2.3837337,4.932776,0.36553964,313.36868,253.79581,206.79881,156.52901,143.83994
1.7750627,5.6007891,0.12826562,253.74765,242.16878,226.98236,213.3324,199.38382
-0.15266682,1.2133068,0.18099441,305.02652,295.75955,277.98669,241.04895,211.1144
2.0464222,7.4462085,0.4047465,260.39441,212.34984,164.23059,130.25742,112.95895
1.0850255,0.41616172,0.081498787,226.10094,217.23618,206.83012,200.00514,193.50769
0.83298904,0.9553656,0.12602039,247.68849,228.20093,214.70029,198.35309,189.16321
1.1726053,0.76969039,0.086196646,227.35323,217.57332,208.89159,202.32188,195.14047
0.46032473,0.83295351,0.097569034,225.24361,209.69113,202.29539,191.66537,185.46413
-1.3598243,1.665397,0.15658706,301.9873,285.41614,269.36032,242.93942,219.51437
-0.59646374,0.43185583,0.17841066,308.79541,292.95154,271.67224,239.78461,215.2301
-0.98339981,1.1065991,0.114397,269.3772,261.37698,247.61865,226.92456,215.00131
1.1722169,0.91707814,0.10165678,233.89404,220.89189,211.85132,201.29115,193.44507
2.8417163,7.6700583,0.42729402,300.78558,243.92439,197.16582,154.61205,123.72624
-0.96973753,1.3916641,0.14749166,296.10153,283.27762,267.5686,240.97188,221.10864
2.7169631,15.420265,0.30838066,302.04993,263.88638,215.36014,190.85861,163.60445
-1.2005239,0.57542157,0.12275436,275.37372,284.8526,263.36618,228.13109,213.54192
1.4268354,0.5598045,0.086055666,221.62401,208.67003,200.93231,193.1898,188.03615
0.917063,0.36840141,0.079722725,218.22115,210.02588,201.21167,193.38486,186.46115
0.92781365,2.3904812,0.16795741,248.17255,226.35622,206.39664,192.10608,179.24362
2.1955173,7.89502,0.39646259,281.8447,225.51091,195.468,152.88533,126.8088
1.5557079,7.6292844,0.40623003,316.60297,237.08014,180.15634,143.87848,131.71681
2.2446387,8.2513714,0.33643863,290.01831,236.92603,198.618,156.57236,140.11197
-0.99457014,1.9067556,0.15298745,275.04379,275.06787,254.13055,222.83536,206.43999
3.0822332,15.719029,0.20607962,223.14601,195.6149,199.55481,197.3055,186.1866
0.98736638,0.79513842,0.070912167,215.4348,205.93666,199.56203,194.06639,188.60449
1.1128478,0.40708831,0.082113393,224.55002,213.98262,205.41647,197.75584,190.85138
1.3778769,0.4486663,0.061294276,213.4528,205.0143,197.25732,192.58292,187.39554
-0.56810266,0.46312904,0.17337579,307.49014,291.69443,271.64575,240.05916,216.71599
-0.88669991,2.2864656,0.1867341,322.50317,304.34256,277.56284,244.8299,221.59029
1.1921,0.30824015,0.083128139,224.83661,214.06691,205.96797,199.18152,192.33969
-1.0992321,1.4749843,0.18179026,318.30078,298.5459,276.53452,244.07611,219.931
0.95757657,2.4805045,0.10407878,261.4155,256.98676,251.32976,226.97754,212.33539
3.3466353,16.655813,0.15377046,273.76743,190.12651,189.19691,195.40298,211.96692
1.2091589,2.9991248,0.078163803,220.92561,210.46899,200.69872,193.16571,186.72606
1.5537018,8.9518232,0.2703324,288.70099,256.37265,218.52699,180.73192,170.87495
-0.93384498,1.5782411,0.13930222,282.75259,288.34457,266.79553,230.51767,214.32701
1.5660827,13.028405,0.16886406,243.23564,207.96922,210.25224,191.2632,175.60957
1.006228,0.67837483,0.13421512,273.53864,260.08856,251.8933,231.27626,208.22209
-0.40336245,2.8766613,0.16851185,293.2598,274.89209,259.37091,234.17821,210.94101
1.7300036,9.8075476,0.32590666,318.76074,259.51541,209.13242,175.21944,159.97281
2.2961965,6.0225401,0.49619207,261.42514,213.03137,151.75104,116.17156,89.235291
1.9464881,6.8318529,0.26836392,316.0563,264.57755,222.10806,188.45999,178.1864
1.0749933,9.2454538,0.28098145,321.69882,290.68777,238.54437,197.31995,187.32571
1.0889668,3.0406797,0.16064543,289.65704,273.29541,254.15945,229.14015,211.22758
1.2279387,10.168808,0.25756547,287.66544,290.96234,232.20586,214.66656,191.39325
-1.1858473,0.60736299,0.17733951,305.68878,291.81244,272.48624,240.129,214.00189
-0.74930012,3.3953049,0.19629391,314.03336,304.92294,276.14197,239.49562,212.64363
-0.8277927,1.1425383,0.18272829,312.28015,298.81564,277.44,244.7119,216.28973
2.5148447,10.033668,0.26784563,229.68922,234.62614,201.71982,178.28996,178.55246
-1.1575918,0.4250735,0.162971,302.18958,287.24158,269.51688,240.44688,217.40475
-0.82922196,0.74921972,0.17489901,306.10541,294.8107,274.37912,242.69859,214.97241
1.3597749,0.90921462,0.080708683,228.05884,217.74431,207.33586,199.99551,193.34392
-1.2033565,2.0162425,0.16105869,295.96185,278.26843,253.73561,229.05345,210.90729
-0.65302515,1.50983,0.12986144,281.37991,271.29416,253.4731,232.56709,216.22952
2.0717015,7.4821644,0.25871587,278.81271,221.19774,215.38182,185.66161,168.87851
-0.52233285,0.77370459,0.18207084,309.64554,296.79269,274.3454,240.4541,214.27402
2.1051183,15.710118,0.33372685,269.86606,230.23831,189.38718,161.43221,134.50316
1.215979,1.2456023,0.14610088,247.04549,235.22821,219.72389,201.57292,191.70149
-0.68442428,1.2973586,0.13367005,285.16809,271.8577,253.38159,229.59531,215.84901
-0.96141905,0.65836525,0.18027063,307.76227,290.50717,272.24783,239.99895,213.802
-0.79456306,0.81821209,0.18363762,309.3782,294.87091,274.17444,242.08931,214.10544
1.9996805,44.85947,0.26309854,344.86618,291.2489,220.86781,191.30655,186.69234
1.6635742,6.0067744,0.29189569,328.11682,291.72815,242.19286,203.76201,187.39314
0.8523168,0.36533427,0.092727423,226.8788,211.15294,201.17073,191.18373,185.59418
1.2267764,0.49148411,0.09643849,237.91823,221.86002,211.31429,200.78783,193.39691
0.77967483,0.93337178,0.081548125,223.62767,212.08734,203.30444,196.32292,189.61115
-0.72148865,1.5448992,0.1323112,285.83276,290.0159,262.87732,226.98958,212.15717
1.081328,1.0984124,0.11100494,241.22475,226.33453,212.87483,198.0954,189.99646
2.4064722,22.329596,0.31400901,333.20786,301.33948,254.51346,218.44511,187.82904
-0.67256999,0.46535185,0.16544507,301.77295,291.12128,272.45734,241.89424,215.85143
0.99773717,1.1539998,0.092203036,224.66803,213.0988,203.79573,194.69014,188.35162
-0.77679473,0.70441222,0.16677408,306.18246,292.24112,273.61572,243.34642,218.356
-0.712358,4.2287068,0.14376765,290.1965,270.72339,248.81796,227.96011,211.7863
-0.27492806,1.246815,0.14180183,288.2121,280.54184,256.18719,235.03795,216.61243
-0.8127284,0.49762592,0.16700855,305.867,290.50476,272.49347,242.17119,218.14407
-0.88777381,2.0600615,0.20173123,331.21622,315.28564,288.76361,246.6698,218.89545
1.015377,0.33858696,0.097170405,233.14989,221.36873,210.77724,200.95158,193.5101
1.2739165,0.59878498,0.083366767,219.65646,209.13963,201.67165,194.44449,188.47926
1.8827025,7.6802416,0.080827206,239.73645,219.06885,216.04167,206.89514,197.00928
0.91011804,1.6789486,0.11794542,279.13541,273.18945,259.75623,238.51065,219.62033
-1.1678625,0.63153577,0.14685173,277.83978,274.81018,250.18103,223.81551,208.12094
-0.53559941,1.3478028,0.13196026,280.36121,272.03348,255.78984,233.87236,215.29271
1.3682541,0.39542198,0.082070164,221.00508,208.52312,200.17613,193.30539,188.24806
0.91350657,3.7412539,0.15962277,291.70407,265.60104,251.06004,229.34967,211.53825
0.97123486,0.56009561,0.090841912,222.48856,211.63458,203.59584,195.75699,189.1656
0.81259876,1.3301862,0.13357617,251.29605,233.593,217.07964,198.36272,188.73694
2.3376179,10.154417,0.29136771,263.02905,233.38831,224.9498,193.63051,173.77208
2.4721813,5.2101402,0.3702186,316.56442,307.81287,237.05367,205.04079,160.89517
0.97650027,1.0410295,0.12639265,240.55525,225.92755,213.47449,196.86719,188.02411
1.1470269,2.0012708,0.11100889,246.44101,232.18176,216.90623,201.29596,193.03568
-1.1857897,0.67821831,0.12363189,275.87463,261.99832,247.60661,226.92456,213.69846
1.9590367,6.9418402,0.24561553,339.6427,275.95172,235.59666,218.29581,204.48689
-1.1598579,2.0008073,0.13509023,278.71155,284.59009,259.30588,226.40437,211.35281
1.0665081,6.8934302,0.14799064,308.48956,279.52313,254.9879,234.45757,219.05922
1.6602501,10.750319,0.241437,359.37589,287.82437,240.28072,222.57045,211.79112
-1.1192515,0.59160632,0.14082126,289.24283,276.98486,258.07526,232.94759,217.83101
1.2159561,0.63636625,0.067233205,215.36737,205.61636,199.1743,194.06641,188.7538
-0.6039654,3.1269727,0.18090972,317.07498,306.17041,283.05844,246.72519,219.05199
-0.60297376,0.95224333,0.18770301,322.57544,304.82181,280.45273,247.44284,220.82928
1.0763472,0.36630762,0.082686871,226.95105,216.56668,208.54239,202.56511,195.09473
0.97843707,0.3022038,0.086719871,229.34003,218.70039,209.52736,201.97749,194.46617
-0.86401385,1.0364627,0.14221855,295.09006,286.36258,269.14359,232.04691,216.45831
-0.8025704,1.3004076,0.16327067,275.22925,278.75009,252.51462,229.53751,212.00064
-0.53267193,1.083809,0.18360402,305.51056,289.95328,272.37064,239.5775,211.01566
1.1264204,0.8212595,0.098952562,230.63808,217.79248,208.01016,197.66191,191.34749
1.6158084,17.403261,0.25235808,307.72375,231.22087,190.57443,180.756,174.75946
2.7710297,37.197689,0.46331182,317.41696,286.05432,173.35063,135.30029,133.53503
-0.82458293,1.5089102,0.1823592,308.02237,291.81244,272.06479,239.57028,213.50339
2.6864007,16.885,0.21489389,234.31548,243.15616,229.39542,213.29387,212.24628
2.326786,23.97397,0.19372942,251.81383,236.48772,196.76846,171.90569,163.67429
-1.4066256,0.46881077,0.16083768,302.41595,286.50946,268.52466,240.75754,218.57997
-1.2464049,0.88973188,0.16169105,303.19382,290.86359,270.92087,241.37646,219.21094
-0.65155977,0.42704028,0.17757688,306.52686,291.20798,272.03107,239.86649,213.92723
-0.84987992,0.48067728,0.17788242,309.17593,293.98227,273.06662,240.53358,215.57689
2.4124241,9.7163725,0.25230515,340.04004,297.72711,235.24025,213.96336,197.161
2.2624853,4.5496616,0.17575242,286.04709,260.65451,240.33128,219.96472,200.26523
2.4099808,6.9314413,0.31335333,331.56302,285.86407,220.74258,199.51868,176.32242
1.0819552,0.5316475,0.097501896,232.99576,218.39455,207.26361,197.38496,189.82547
2.3563511,9.4939156,0.26174733,327.16556,280.40936,255.70074,216.8653,202.65903
1.3662821,0.60345221,0.10512035,238.5829,222.88834,212.29204,198.53851,190.25172
0.33689955,2.689312,0.12348763,266.51138,255.03365,246.95398,228.78854,210.31487
1.8344612,10.429973,0.27784309,312.77142,271.16409,278.89941,210.6761,189.43051
1.1251589,0.78412974,0.114611,242.00984,227.7843,214.42334,200.23874,191.95197
0.77801216,0.61092746,0.096582264,225.96126,210.98436,200.85767,191.54736,185.58694
-1.0791677,3.5817103,0.19959782,317.06534,305.91516,277.45926,242.06041,212.92299
0.9841783,0.63462567,0.09622623,234.06261,217.99236,207.29251,196.69139,190.18912
1.3105546,0.62280816,0.085535415,216.92551,205.70789,198.96237,192.35895,187.14027
-0.50452596,2.6026051,0.13831973,285.60397,273.31467,254.94214,233.35941,215.06635
2.2058997,9.7936869,0.36200419,272.66205,229.55437,191.11629,146.5107,128.2104
1.816153,13.418929,0.2474349,338.19052,276.7392,240.62027,200.73485,195.19106
3.4373119,27.149778,0.24093841,258.71826,261.42032,206.87106,170.13321,195.94965
2.2544286,7.098525,0.37077409,305.06503,225.4772,187.47261,149.46321,133.13286
2.1212928,13.157323,0.3634094,313.3446,257.58398,190.46848,153.27065,145.90381
-0.97633362,1.0930649,0.13289273,287.65579,298.21115,274.3454,234.25046,218.65704
0.99984354,0.79748005,0.063778326,216.38846,207.36235,199.20801,193.46675,187.75679
-0.39227054,11.879984,0.1628733,276.25998,262.3114,246.95398,224.91125,209.07462
1.1908541,0.78526479,0.068727605,217.95624,208.8073,201.37303,196.07007,190.07352
-0.6209569,0.64764315,0.16855679,298.72171,282.01569,264.12961,236.20355,212.36909
1.2130345,0.48945954,0.076884367,223.98409,213.23848,204.06546,197.6595,191.32581
1.4721776,5.81286,0.12839957,274.22742,261.32642,249.10695,228.11905,208.82175
-0.89467269,1.3584934,0.12897266,277.71695,263.18317,247.74147,226.32491,213.36612
-0.45098752,2.2204363,0.14299098,284.78757,263.87915,252.66153,233.33292,212.35947
2.5961347,8.7282333,0.3701722,318.49344,246.27484,208.93976,172.47644,140.19385
-0.35545039,1.6751032,0.18640614,307.10242,293.86426,273.84689,237.65813,211.24203
2.2150187,6.452909,0.24194717,345.99084,278.08783,252.30269,232.63452,211.20592
3.1982288,8.9123898,0.26091594,337.20071,277.14621,260.10303,235.56055,198.62521
2.8628387,19.299952,0.28350386,336.40118,201.24298,154.93716,137.76152,144.57446
2.6301742,7.919805,0.42906505,298.02332,241.02005,181.41827,138.61885,126.05261
-0.83189732,0.44218689,0.15998189,302.29315,288.32529,269.05688,240.62027,218.90268
2.2132714,6.8033547,0.074209698,234.32751,222.39224,216.97849,207.90903,202.22073
1.069931,1.6391298,0.10716926,234.94162,223.18936,211.73091,200.99493,193.03807
3.1733584,11.996423,0.22677311,322.72955,282.06625,240.18439,218.8497,212.80258
1.12178,0.63768804,0.12422567,246.38081,229.92523,215.48297,198.36031,189.40161
0.99468213,0.8725282,0.082899779,221.56862,210.83745,203.02267,196.32533,189.69543
-0.61256373,0.81647927,0.1682874,299.93304,285.22589,268.16342,238.61902,213.15419
0.96316749,0.62353379,0.097503103,228.60071,215.65877,204.82164,195.85091,188.94646
1.0115851,0.59066147,0.13109384,250.78069,232.98372,215.8129,197.99907,188.47926
1.2089872,0.30955884,0.10484527,237.46065,221.71793,211.30225,198.61317,191.25597
1.5241841,23.490534,0.37050658,292.48917,235.78693,208.42438,168.03322,150.46263
1.8940021,16.570938,0.23907495,309.55884,281.61591,244.0424,210.31487,197.29105
2.464509,10.196359,0.21478222,354.03922,278.80066,260.34866,232.40814,219.48306
3.4095185,8.5862856,0.15550825,337.94247,292.59271,270.03705,242.06523,268.05988
2.2408912,9.2867289,0.28294855,226.05037,272.4718,228.45862,202.38931,184.19739
2.4337804,17.170307,0.41340616,292.3519,230.98486,196.06766,118.61834,130.30316
-0.70944953,1.8410479,0.16184381,294.46875,272.61386,257.53342,233.65802,211.89949
-0.82552159,0.99289745,0.16985296,300.3786,303.03488,262.52332,233.5352,214.4426
-1.073895,3.3820205,0.1957183,312.86295,298.73135,276.01193,242.8479,212.72792
-0.94273663,1.2661484,0.13394482,279.90366,274.14551,250.21474,225.15208,212.00305
0.98396897,1.0572653,0.091471232,225.20747,209.58035,201.02383,191.67261,185.70978
1.8893431,5.3156667,0.049997162,238.30835,229.94933,242.86235,229.06068,215.27585
2.3094447,6.6972365,0.20963483,328.27576,304.81216,248.25684,212.17162,218.5583
-0.63001126,1.0657921,0.18170322,319.9119,303.72125,279.02222,246.95157,221.20737
2.4418321,16.841866,0.30845809,303.49725,251.45018,199.89436,174.34042,165.55513
-0.8018769,3.1406653,0.18547077,320.37671,303.74771,278.51648,247.65237,221.89372
1.1541704,0.51115519,0.083154708,218.90027,208.60019,201.62831,194.57936,188.41664
-1.026338,1.0761054,0.16573395,308.45346,294.43021,275.00769,244.40364,220.981
-1.0726453,1.865702,0.1421316,286.75751,297.88846,259.578,226.38751,211.6105
-1.13143,0.70044416,0.12220866,273.9071,263.12296,247.27908,226.46941,213.87907
-1.1359345,2.16997,0.13891,287.47278,279.10168,264.41138,237.98325,216.72562
-1.0631804,1.4379085,0.16025531,302.72903,289.71005,268.94852,241.74733,219.01346
2.2398753,7.3005309,0.48595729,294.20624,235.28841,159.96318,114.28831,98.687668
-0.34596542,2.2325714,0.19071382,312.89667,303.39612,276.49838,239.06454,212.59306
0.09915182,1.9990398,0.15104717,286.27588,268.41147,256.06198,232.6875,210.91452
-0.91166329,7.8745661,0.15042096,280.17819,295.55969,271.00275,233.01984,213.9754
2.4256029,24.180056,0.32537112,246.10146,181.90474,164.77727,135.96255,139.77242
-0.83346188,0.74631274,0.13906378,278.90424,283.40283,260.28604,225.06058,208.5761
-1.2181553,1.7581699,0.13682662,271.34473,278.56708,258.35944,225.36642,210.33653
0.55878985,1.9145914,0.13884634,279.35455,264.19705,252.38217,232.40332,212.04639
1.3685955,0.52492541,0.076991722,223.66379,213.26978,204.66992,197.7149,191.57626
0.97521502,0.50552338,0.069738217,215.92126,205.77531,198.31215,192.94415,187.97112
3.4165056,28.533953,0.31540251,303.23959,247.40672,251.43091,204.40019,165.96935
1.4156698,0.7073971,0.090809353,227.56274,215.53113,207.0854,199.35733,192.69852
1.1637783,0.83816427,0.072192028,215.8418,206.63988,199.68726,193.93153,188.4624
1.0990715,0.22258592,0.10606945,236.3071,222.12251,211.29984,198.90457,191.71594
-1.193701,1.5113447,0.17154473,306.29083,296.87698,277.98425,244.05203,217.6841
0.95347661,0.90382302,0.099583201,225.8264,211.50212,202.55066,192.28429,186.44188
-1.1970751,1.12686,0.18274738,318.49585,303.16013,278.99814,246.66498,219.9888
0.93489671,0.55731118,0.08707606,224.20564,209.60443,201.18037,192.10367,187.31366
0.10510772,1.663511,0.18203744,303.29257,286.10971,269.54816,238.00491,210.1246
-1.216795,10.798828,0.14646482,275.00525,283.59549,265.58179,228.2804,213.49374
-1.1781105,4.1277804,0.13475993,282.76947,271.61685,256.48343,230.7585,215.82253
-0.43448821,1.9077479,0.14228964,287.87976,277.1438,254.6676,233.16434,214.72437
-0.87951702,0.56873107,0.19480395,303.94519,282.74057,254.55441,227.47604,209.21188
-0.92596173,1.2420783,0.18250474,320.71146,302.75793,278.3118,246.60718,220.81482
2.5905313,4.9975004,0.25068912,275.97821,236.96455,211.44914,184.78741,182.25153
1.1431347,1.2333196,0.1021157,239.95319,224.31401,210.37988,197.56558,189.99164
2.8917658,6.3406453,0.1998774,292.69867,244.91901,223.03284,198.61559,201.75835
-0.77287155,0.91558582,0.12367996,275.91318,265.44934,250.83849,228.45621,215.53113
1.1300141,1.7113973,0.089591928,254.97586,239.48117,245.33322,231.25218,211.6996
-1.1612513,0.77953428,0.13892099,288.90567,281.1463,262.74728,234.12764,218.6763
-1.1304291,0.72005385,0.14111958,293.92447,279.41235,256.48584,231.94336,217.49385
2.558579,11.711251,0.23893154,295.19604,249.31888,200.87933,192.27466,196.1953
-0.86948842,1.588895,0.12596421,278.56949,271.92993,252.98422,232.28532,215.75027
-1.112751,0.84256297,0.17705163,310.31262,294.51208,272.85953,241.71844,216.70877
2.0072711,21.015663,0.34912059,319.30261,261.49741,210.18723,169.02301,160.44
0.76354408,0.61918825,0.073668107,220.32355,208.8651,200.46271,192.55161,187.75679
3.0149124,6.5996337,0.25106779,333.46552,287.90143,260.20657,245.63666,204.49171
-0.93922597,1.2392685,0.14671487,273.71204,274.30688,255.02884,223.63489,207.47794
-0.70733702,2.6152837,0.18565106,319.86615,304.19806,277.56766,246.28448,218.98938
0.94642746,0.93395323,0.074423507,215.60579,205.40443,198.87567,192.68166,186.52858
1.5795845,5.1104918,0.2455814,338.48672,288.12302,246.50122,221.36873,207.07817
0.925547,0.74679852,0.085377499,224.22491,210.44009,201.99194,193.18016,188.71286
