"NDAI4","SD4","CORR4","DF4","CF4","BF4","AF4","AN4"
0.73560822,4.3749418,0.12299597,219.55049,200.15205,191.23189,179.22435,170.74251
2.0261574,9.7245865,0.40425107,165.88266,154.55666,126.64503,87.260521,75.012161
2.5207875,9.9907217,0.14194071,275.56158,256.7724,227.16298,209.97771,202.71924
1.0910795,1.5130994,0.11229461,234.8188,222.9389,213.29868,201.597,193.4234
1.6274229,7.0372801,0.3319186,286.94537,228.8343,187.51355,141.14511,143.00188
-0.99835813,1.5360765,0.12867971,295.42242,285.37759,266.74979,240.40353,226.05037
2.5369468,3.0149102,0.09980534,241.37405,233.46295,214.48354,206.66878,200.50847
2.6725397,42.803097,0.60080516,281.82544,140.01805,128.1237,64.418274,67.358742
-1.0974994,0.71081036,0.11021503,285.58231,281.20892,269.5578,247.99916,229.23166
3.1511598,4.2493563,0.24491739,205.1299,167.91762,152.03763,133.41704,125.86717
-0.77650392,0.38974705,0.12590834,293.60178,282.24207,265.57697,241.96408,227.72409
-0.91483968,2.3706694,0.13163441,296.64819,280.96329,263.50107,245.33563,227.81802
0.57646209,0.55391943,0.1612571,271.07742,251.88847,229.91801,209.87897,195.4969
0.470862,0.99005407,0.18769535,315.43738,298.42792,277.40149,241.67751,216.35234
-0.9509201,2.2692213,0.12218559,290.41324,279.68689,260.09579,239.1994,225.36884
-0.87200189,2.369957,0.14155795,293.98468,283.88931,264.14886,239.39688,222.07675
-1.0918124,3.3656466,0.16099434,312.98578,295.60303,271.99255,246.81189,225.18822
-0.98023361,4.4220881,0.15487869,312.43671,322.58505,292.18091,254.23892,228.78133
2.5034711,7.7509999,0.1873339,236.00607,207.32622,198.52888,172.53665,165.01086
-0.92412573,1.1729956,0.1651473,312.36444,296.85291,273.54828,244.00868,223.84923
-0.93306845,1.8201452,0.11807505,287.3331,281.26672,265.28555,244.43976,231.12454
-1.1803261,1.6064008,0.15092315,299.69223,289.42105,271.61444,241.65341,222.70049
-0.73917681,1.0918944,0.1365336,287.87976,279.5087,262.45105,234.9922,219.89247
1.7712662,10.158996,0.35576326,154.64816,109.1756,96.932053,90.935509,78.976143
-1.0437672,0.80371118,0.14072558,295.09488,282.46844,264.31262,238.69127,222.556
-1.2707509,1.3233064,0.12387454,294.81311,281.43289,262.20059,244.21338,230.53212
-1.0694443,1.2029673,0.15111665,309.28671,287.55466,265.03271,245.61017,227.69519
-0.59126586,0.98071641,-0.18064758,309.17111,288.95386,265.05679,245.75226,227.19188
2.0224206,17.139822,0.12998635,245.70168,169.82014,196.99965,183.35931,175.87689
2.6949692,8.0238008,0.48108628,302.71939,183.33524,151.74382,119.31432,100.14466
-1.0942965,0.40457243,0.12230099,294.39166,286.20123,267.06046,242.68173,229.83855
-0.66136211,1.3542442,0.17167889,317.91064,294.76978,271.92511,247.30798,224.93776
0.58085454,4.0369506,0.1989169,265.16998,243.58002,215.41072,184.59717,173.75522
-1.0726157,2.7315094,0.12113496,293.02618,274.96915,259.33719,243.13931,228.32375
2.540554,14.813297,0.53358638,207.09985,95.005455,107.1045,93.114975,65.648888
2.4056456,7.2898769,0.51118028,280.73209,222.48134,144.41071,81.321777,86.899284
2.6850634,12.624967,0.48726299,289.45477,209.36842,144.97903,115.13602,97.560608
-0.38852942,2.2438734,0.14776434,295.29718,286.11212,268.61136,243.08632,224.41034
-0.71514153,1.4164217,0.15801764,309.81171,294.16049,270.79324,247.35616,225.38329
0.43553126,1.4664966,0.11061867,284.55878,270.13818,259.13971,244.80341,227.75058
-1.0917605,1.1668686,0.12293371,290.68781,282.5744,265.54565,240.36981,227.09555
-1.0318776,0.46652851,0.12788565,294.59879,286.68527,268.51505,243.64745,229.12329
2.2019513,6.5702782,0.53063262,282.10959,213.21921,147.11516,88.54171,83.744476
3.2619956,4.5332613,0.22961034,202.50972,167.27222,143.14395,130.77519,127.23747
-0.41862562,4.7722549,0.13377288,282.47806,273.49289,258.41724,241.25847,228.04199
-0.94225436,0.55553079,0.13140003,287.35236,278.37201,259.79477,236.78152,221.84796
2.3484836,7.8790903,0.25809863,353.51181,305.78992,261.19153,230.26239,209.69112
0.78212124,17.732058,0.41748574,156.68796,133.13045,101.44993,85.199059,68.418373
2.84447,12.148677,0.21606565,177.32906,148.27353,112.95654,108.43626,109.47662
2.3577588,3.4552007,0.22708537,209.98734,185.66402,163.40938,147.01883,131.64456
2.4351399,34.329029,-0.061258126,203.48026,209.21188,214.72195,210.705,202.51213
2.5773633,14.206053,0.57836992,271.72522,224.75232,138.52011,95.316116,76.127182
2.0523851,5.1583004,0.20946831,190.26859,167.02657,142.87665,141.14029,130.40431
-1.3368672,5.3578277,0.16973501,322.82828,304.60025,279.40274,251.14673,230.51526
1.6503758,10.874733,0.051768858,243.80879,249.93779,242.90811,229.6507,218.78467
2.2402992,5.8680143,0.44817328,199.79803,169.82256,119.02052,82.872688,79.332565
1.1827174,1.1140206,0.11717074,236.64426,224.6897,214.98206,201.6861,193.08383
2.8704958,31.255985,0.22106068,166.04883,196.75882,157.88968,106.16287,118.94105
-1.0595642,1.6125753,0.1455811,307.42032,280.61407,262.23914,236.99826,220.52344
-1.2521179,0.63230276,0.10514686,279.91568,270.97385,257.55508,238.17108,226.57295
0.77500296,3.7997069,0.13312869,290.47345,290.64685,277.28107,249.66566,226.36826
2.4069803,12.447456,0.28014314,197.03818,193.51491,178.09248,138.81874,121.15423
3.4261806,9.6326361,0.1288043,172.59204,125.76844,131.23035,132.42003,130.9245
1.7976068,9.7775173,0.0057255905,269.47592,255.85486,268.54633,269.64691,255.79947
-0.6218375,1.7565669,0.11578559,289.19949,285.57748,267.79016,244.11946,229.58086
1.5750856,0.94358075,0.13806763,251.91737,237.34265,221.66975,204.12566,193.85448
-1.0037034,1.0615603,0.11676992,290.76245,281.02829,268.30069,247.18758,229.80724
1.0180984,1.7995077,0.1813246,315.96719,296.09671,272.44528,243.54871,219.60107
-0.98380113,1.0610203,0.15357322,301.76334,285.3511,266.67273,240.1916,221.74924
2.8882926,12.204851,0.2024609,134.69101,125.25066,151.26457,100.20005,95.231827
2.3297055,21.801645,0.38201866,219.45657,173.14111,152.34828,125.93701,115.44427
2.7036045,3.3878508,0.35550788,332.70935,277.93127,240.5408,193.25723,157.07809
3.1827805,14.475687,0.28519014,281.37991,218.40898,200.7493,165.9838,151.97742
-1.2533919,0.70684922,0.16230713,313.6312,292.0629,268.16342,245.60535,226.23579
3.1030574,23.416336,0.44391981,312.8172,240.96707,188.06744,143.14877,109.45977
1.6931051,3.4100342,0.14335309,268.5921,235.87361,219.93823,207.11189,202.10995
-0.9928031,0.52717668,0.12207926,294.77698,283.7424,267.37836,243.65468,230.06732
0.036568493,4.7771363,0.1595109,272.69574,253.01553,232.01559,212.40282,198.36272
-0.97058243,0.93549228,0.14723618,299.61517,284.15903,266.12363,239.65938,222.11047
3.6864035,24.136238,0.33719641,199.94975,184.40932,167.82129,137.5809,106.36276
1.7718008,11.286889,0.3560833,264.47641,209.21429,163.98013,142.37091,129.05569
3.8462307,6.0859299,0.37353489,257.33112,225.66745,220.36208,165.21075,118.96513
-1.0446805,0.70033026,0.12470011,285.02841,281.53885,262.80267,236.58646,222.91483
0.97555387,0.52901161,0.16535331,280.83804,262.28009,237.55217,215.33606,199.65836
-0.86601049,0.66819584,0.13817286,294.1701,282.82968,261.92365,237.38359,221.92744
1.0522097,1.0814425,0.12521859,242.29401,231.68567,218.40417,201.99194,193.13681
1.1510917,0.40453413,0.13071346,247.30316,235.28119,220.32837,203.16235,193.7437
0.32324269,0.41726819,0.17369916,281.59183,259.32758,236.23485,210.03069,196.55412
-0.84641439,0.86814612,0.13294852,293.45486,282.95007,262.37158,237.91341,223.01115
0.4333978,0.91129011,0.091009021,269.146,263.08441,255.65257,239.50044,223.95038
-0.75201559,1.3640661,0.081289344,271.94919,264.49084,263.14703,250.07025,230.81628
1.6318936,4.8960781,0.019336728,251.1082,258.40521,262.61481,253.83435,237.17407
-1.143401,0.57937175,0.12597425,295.75714,285.60397,268.95334,244.25673,230.45505
-0.83060908,1.582912,0.1525296,302.49783,288.54446,269.56985,242.46982,222.51024
-1.1766938,1.357145,0.14399086,310.5101,284.42151,265.72388,240.26144,223.39406
-0.51929337,2.2284358,0.11702089,284.79962,276.92944,259.42871,238.07716,225.09669
-0.9364844,1.2373127,0.14822112,304.42926,281.9314,264.59921,241.55467,225.22916
1.7712201,11.406354,0.32683659,289.9003,226.91974,168.15363,144.30956,142.76826
1.3589869,2.9679463,0.073593952,231.17513,219.32895,214.55338,206.29068,197.29105
-0.90899181,2.6023114,0.14171968,294.06656,283.31372,266.17664,239.53415,222.149
2.4809554,11.042654,0.53493911,252.37494,203.02991,152.88533,106.60358,81.357903
2.2395945,3.1072061,0.078443483,240.04951,232.79828,221.85278,213.63101,205.31775
2.3139687,12.63269,0.031114224,250.81439,222.75829,224.64876,233.54002,226.51756
2.0833454,6.8121724,0.37044391,314.04782,259.43594,206.89996,171.86716,145.03925
-0.55569351,2.4758499,0.11838303,291.69684,286.37219,270.64151,252.47127,231.26904
2.3898039,18.261419,0.30933711,282.31189,244.4518,188.31068,159.1227,153.76193
-0.78533328,1.2440034,0.12396249,292.02917,281.51959,264.10312,239.14162,225.15208
1.2794673,8.3736773,0.37196133,184.41414,114.32202,92.74411,78.362038,81.62281
2.369559,29.225164,0.26782918,175.02678,131.3315,132.13826,126.57038,123.25423
1.5388535,24.859308,0.28949466,137.7567,127.84194,81.191734,64.748207,75.633492
3.317678,3.0313084,0.052405763,263.28189,261.30472,265.97916,246.80466,237.04884
-0.85933971,0.52535528,0.11519142,284.91763,275.00287,259.83569,242.15433,229.20276
0.68238527,1.4787349,0.1254798,288.92737,274.58383,261.15784,243.04538,224.78363
3.3148782,14.514483,0.24010541,267.56378,206.36293,192.69128,159.08176,167.2674
1.3575251,5.8986735,0.31948543,316.12854,258.48709,221.50117,184.25278,169.52151
1.5880996,4.1526408,0.11986627,267.63602,251.74638,242.94424,221.99969,207.61522
1.956812,4.6538033,0.40027571,296.22437,219.78891,169.58894,132.82942,124.15732
-0.62913877,1.3542567,0.13606343,292.55658,279.47256,264.37524,240.31683,222.28868
-0.60712135,2.7518303,0.16859044,313.59024,344.72168,278.22269,244.75764,226.31769
2.8044016,10.979508,0.10824477,183.69406,177.88297,176.80406,164.01385,146.82617
-1.1162306,1.4745827,0.12802894,293.05991,280.47681,264.03568,243.13931,229.71332
1.577683,6.2924023,0.084682167,203.39597,190.99588,187.74474,181.83008,174.47528
-0.92160207,0.76331806,0.13061465,295.37424,283.60995,265.67572,240.34573,224.30679
-0.61672795,1.9640009,0.1462699,293.0816,282.49252,263.72504,239.89058,222.97743
1.0364357,0.78025872,0.15545565,273.23761,251.66211,231.0258,208.2823,195.70642
2.6745625,13.224793,0.24970317,284.27463,277.81329,240.75273,214.50281,189.19211
1.2689272,1.1181214,0.11519295,243.84732,231.8109,216.98331,205.82588,195.88222
-0.93595374,2.5580468,0.18181317,334.66241,318.47659,284.42151,252.69043,230.24794
2.807471,3.1227486,0.16198491,255.93434,236.21559,218.41862,200.54459,185.22571
1.0926107,11.528598,0.13901184,277.95538,221.64326,218.25726,202.01122,192.85506
1.9880828,10.600511,0.39283103,288.45535,230.98727,181.84453,108.82881,121.57568
-0.55061412,2.7740171,0.13718049,297.82825,289.62814,268.90036,245.42714,226.0022
3.1276505,5.4343934,0.30918819,205.65009,165.09033,133.15454,120.83875,105.97021
-1.0241982,2.8093178,0.11783129,284.91522,268.97501,254.15465,238.70813,226.08408
0.91616172,0.52927196,0.15644197,268.82809,249.64157,228.93785,210.86635,196.62878
0.97028494,0.75606877,0.091584995,230.77776,220.20554,211.43228,203.49951,195.3813
1.8521124,3.1535621,0.18065023,273.97214,236.91879,226.39474,202.94562,192.77075
2.1280007,6.4312377,0.39470047,283.03436,237.7063,187.59784,153.48257,130.87633
1.1398655,0.41178429,0.15987472,268.71973,250.99742,229.36412,207.36475,194.5625
1.9038417,3.9567218,0.090689592,213.20235,188.85013,182.33099,176.21404,173.32173
1.6300004,0.96571428,0.1278996,285.08859,273.7265,254.24374,242.86476,224.14062
-0.6700747,6.2213292,0.1096504,293.50061,282.29745,263.18799,238.67923,225.00999
1.6264786,4.4731684,0.13308886,301.80908,236.52144,239.5197,253.55498,229.90839
-0.96541691,2.2212875,0.16093187,306.94348,292.52768,271.11835,243.36327,223.00153
-1.2115219,0.7620576,0.097289033,279.27267,265.62512,253.31898,242.41441,229.90839
0.773794,5.4226251,0.15715563,231.66159,215.16748,200.76614,184.97525,171.83102
1.5841842,5.1526971,0.33656359,135.26898,100.74913,89.228065,72.707466,68.461723
2.4288335,12.518307,0.12004665,119.14093,126.97256,146.29877,120.87487,100.65762
2.195184,9.2102642,0.45575553,195.3524,144.39865,113.05288,89.772324,76.32225
-0.7743777,1.0256025,0.11715289,286.84903,276.74884,260.90497,242.13748,229.41951
-0.87219924,0.47656903,0.12988617,296.45795,285.67621,267.88889,243.11281,228.24187
-1.0891693,1.0769995,0.12920535,296.91553,287.87494,268.83051,243.89308,229.24611
-1.0751963,1.5773576,0.12593515,296.74454,287.98334,267.73477,247.6933,232.63934
2.7644744,36.181057,0.0151264,168.45226,153.60059,168.98207,156.70241,147.87376
2.5520794,13.999042,0.42678562,266.39578,223.36757,183.68202,136.6176,120.96638
2.4090042,36.397186,0.56990868,255.26485,160.35571,144.31918,93.435272,69.37204
1.7961321,9.1642084,0.38354936,254.96622,215.23973,167.17589,139.35818,117.46238
1.599714,5.185039,0.2067131,193.1922,164.24263,168.23552,135.11485,127.70708
1.8904427,14.714309,0.40216115,295.22733,257.63214,186.26367,145.09222,122.53897
-0.32631785,2.7754138,0.14810812,308.27283,288.72989,268.97742,241.9978,223.50003
3.2244928,22.043028,0.2447778,194.74553,170.57152,137.13297,123.8009,131.44469
2.0681572,4.7542667,0.50576234,301.11551,238.62865,171.3855,130.40672,99.020004
2.6931536,20.184862,0.31459442,264.61127,230.32501,186.21069,159.73921,150.01952
-0.98259699,0.98427987,0.13645767,289.55832,280.9079,262.10187,237.36432,221.45543
-0.89706576,0.61300772,0.1264099,287.54019,278.88254,261.61298,237.68944,223.43019
2.1954463,20.289642,0.24580811,335.01645,274.58142,227.88786,199.86066,181.75784
1.5783603,3.3373129,0.11649181,226.04073,208.14502,196.62637,184.95358,175.16405
-0.29913297,1.013,0.14707676,300.08478,285.20419,268.46445,244.32416,226.18282
2.5509708,10.943042,0.43961439,283.8291,231.84943,166.91579,91.725418,104.06047
-0.99178916,0.64025086,0.11721663,289.06946,281.3486,264.43304,240.23495,227.96974
1.9950892,3.3745885,0.28272086,194.8539,154.01961,140.74294,119.69965,108.01
3.0465786,17.36787,0.39792177,176.52711,117.22397,122.41856,93.13665,85.620506
3.8039227,41.64864,0.29385152,146.57571,173.80339,195.27776,182.25394,122.53416
2.0844102,6.0718875,0.44992799,307.09039,215.50946,169.95259,131.35558,117.98738
2.5767479,7.9285903,0.49504843,285.65695,201.3056,143.20657,119.30228,96.792374
1.4406908,11.497744,0.48006827,209.13963,142.07469,111.80058,69.60083,71.29142
-0.5955618,0.60516745,0.14180411,291.3645,284.13495,265.34335,234.83566,218.80635
-0.92826581,0.59170783,0.12506141,289.11038,280.25043,262.86526,239.40411,224.77399
2.1875465,7.8076839,0.2960265,175.14236,141.47504,117.42867,113.01434,98.230103
2.1586988,9.6181479,0.35233459,265.34818,208.97346,167.64067,121.66478,129.87932
-0.74739188,0.59900141,0.11641742,285.49561,275.38095,260.37756,242.25066,229.23407
-1.0295936,4.516325,0.13495584,294.44464,291.75464,267.78052,242.83345,227.56757
2.6985297,5.5839849,0.13109425,207.437,196.84793,189.96033,174.37173,168.24033
1.8120793,9.4415684,0.21391809,122.18015,104.14476,85.360413,82.747459,77.321678
0.95175195,7.6368928,0.048661061,231.80368,230.38281,226.48145,212.55934,203.90651
-0.92995393,0.66580486,0.12673143,288.06039,283.07532,265.40356,238.97545,224.44406
2.4326808,3.19244,0.12458722,253.71634,245.38861,236.07831,213.30109,196.33015
-0.15102699,0.70632267,0.13626619,298.89029,287.37164,268.69565,242.48427,226.37067
-0.51023644,6.8047538,0.13156217,293.54398,309.05792,287.48721,254.43881,228.52846
-0.84235585,1.5773447,0.13731039,304.00058,298.93121,270.58612,246.96361,232.03967
1.7165384,8.2533722,0.43301797,293.05511,221.85037,165.89709,121.39505,114.73143
-0.99622023,2.2793405,0.15070495,298.82043,286.87552,264.95563,241.43668,222.267
0.9319644,0.61042601,0.15415034,261.68042,246.58792,227.70724,208.84824,195.32109
1.6275933,20.304085,0.40429652,118.99162,58.433773,51.808678,49.706276,51.175308
1.8995383,29.878414,0.22261198,232.88016,232.55986,162.03186,160.53394,148.09773
2.920923,6.6742272,0.096877433,220.26334,215.76955,197.79196,191.23912,178.80772
-1.1022114,1.2360666,0.13270147,290.49033,279.72061,260.76529,238.0314,223.17732
0.69874376,18.654428,0.18412082,256.6568,202.34596,194.89243,183.06552,175.21461
-0.53724873,6.7654481,0.10072306,280.68152,268.40186,255.41898,237.25113,225.81676
-0.86109436,1.3867055,0.12227959,293.41873,278.41052,272.52957,247.255,229.75665
2.6005096,10.154469,0.48999426,258.9856,209.08665,139.84225,80.088753,90.33345
-1.2492737,1.3129367,0.15680455,300.33765,286.79605,268.03098,240.81775,221.82629
1.0762801,0.83621317,0.14745273,262.7858,244.74319,225.67468,209.60443,196.35905
2.2134185,7.4739103,0.091050878,300.06793,244.64445,265.42767,260.11746,236.18669
-0.32596254,1.2777139,0.081162013,273.75537,268.1514,262.12354,250.00041,231.70012
1.8912429,6.3220878,0.58719772,293.74387,196.1375,149.9593,93.509933,76.026039
2.239779,8.5531349,0.21700031,158.24127,156.65424,117.10596,101.24041,93.791695
-0.39392784,1.0769877,0.084722973,271.70837,266.25128,258.27756,245.46326,229.78796
2.08199,16.034821,0.45311248,232.95723,202.41821,165.15536,117.47924,88.727142
2.0466421,17.264269,0.23416992,302.44244,263.10611,238.33484,205.71269,197.46443
2.6602335,10.804637,0.55845159,284.33722,174.56921,147.20668,69.034889,69.379265
1.9742129,6.475903,0.3005794,175.47231,123.41317,89.907188,84.563286,92.720024
1.2062192,1.2782818,0.13392609,249.16956,235.24747,220.42709,206.69286,195.48004
-1.2253215,0.5511269,0.12405515,294.9263,286.62988,268.77994,242.92015,229.33763
-0.79470533,0.83099163,0.11072591,281.61832,267.39279,255.85005,239.2235,225.69153
-1.0833707,1.0560458,0.12815338,293.69568,283.35947,266.71606,242.57819,228.06366
-0.56734389,1.0068915,0.10903884,284.09641,275.64587,260.6521,245.04904,228.85117
1.4661937,8.9727106,0.42996746,285.53174,221.2724,161.64172,128.32118,113.62363
1.2113919,0.43673825,0.16951713,279.60022,262.29694,236.36972,214.46909,198.80342
-0.67758358,2.1815951,0.14650801,309.72501,308.48956,281.30524,253.56221,230.81628
-1.2412144,2.0406127,0.12197507,291.16702,276.79941,260.6232,237.83633,224.6608
2.5936675,21.450602,0.25058806,256.5051,220.55234,168.76051,153.46091,157.38635
0.72215909,1.8604091,0.13432355,290.20856,275.38095,258.67734,240.67085,222.57526
1.9372157,14.878864,0.31847546,347.25516,298.82043,241.04654,199.74506,178.86552
3.7528839,5.3763728,0.37481967,244.63724,212.01508,192.94897,145.92549,137.48216
-0.79217398,1.355503,0.10676331,281.80615,273.23761,258.56415,237.86282,225.94922
-0.86349589,0.89610124,0.13591605,290.55774,281.16797,263.34451,237.0946,221.38077
2.8495975,3.3803797,0.25748825,204.55193,187.45334,179.45555,164.15353,119.39621
-0.76102614,2.8018181,0.1668454,307.10242,306.92661,270.42236,243.515,226.48625
1.132382,0.71870947,0.15593004,263.48901,248.9745,228.2804,208.93735,194.61066
-1.1295228,1.9198936,0.11238905,286.13379,276.59473,260.746,240.16753,227.48569
2.927268,6.1186323,0.24348319,349.6586,298.00406,252.11003,235.02591,218.40176
-0.99799824,0.80795801,0.14856952,305.64062,287.29938,265.29041,244.53368,226.53925
3.5584214,12.672382,0.31982902,170.15489,179.08708,158.17625,131.62531,112.77592
-0.76250404,2.0908661,0.10053403,281.24265,267.99725,256.88077,243.04297,229.19554
-0.98247027,0.58792514,0.12911066,287.14767,276.74884,260.20175,237.83633,222.40187
-0.63786006,1.8035914,0.10908021,286.78644,282.55032,272.07684,254.00291,231.42558
0.54277521,0.70206976,0.15631084,269.3194,250.29181,229.49657,211.18665,196.7516
0.79757595,0.55729723,0.1615032,266.47284,248.47598,228.89211,205.41888,193.12477
-1.0220177,1.8170834,0.13874501,296.06299,283.66293,265.47824,240.98633,222.674
3.0296333,26.312901,0.17030416,249.34055,179.98055,190.4155,168.39687,161.42258
-1.2497917,0.77086765,0.12209091,290.26874,283.01752,264.70999,239.88095,226.33936
2.2208309,5.3874707,0.25665119,344.86377,306.18729,263.90805,230.75127,216.58353
1.1308953,1.8899112,0.12244594,246.77817,231.44725,216.84843,205.508,195.71605
2.468183,8.5629816,0.30420193,282.08551,239.50044,197.12247,134.02632,154.27248
3.2583742,11.130463,0.57535881,241.14528,179.50853,137.22929,81.131523,67.057716
1.9972743,7.5473232,0.49599603,296.88422,225.87456,162.55685,121.86466,99.253609
2.6489573,24.167496,0.61888671,271.07739,172.44995,162.45331,98.088013,65.367126
2.0840805,22.36945,0.20429051,292.84799,264.55588,244.46866,209.58275,198.8251
1.4181706,7.0289588,0.44983909,287.59561,246.18092,171.82381,128.98105,115.96686
2.6036119,12.526605,0.20610674,178.97871,170.64857,135.31474,129.45787,114.8109
-0.51594657,0.91728783,0.14780161,298.66391,285.89297,265.18442,241.08025,222.93649
1.9721774,3.7994218,0.078610256,245.52347,219.17,227.228,222.01895,206.76991
1.2857697,0.60536784,0.15679704,265.31927,249.27071,228.91618,208.93253,194.96227
3.5998638,43.681942,-0.32712963,123.08805,177.38927,165.23724,173.33859,159.67659
0.691504,3.5288515,0.13704824,234.54907,209.75856,196.01949,184.47916,175.91783
0.90662658,0.4352113,0.15759195,267.80701,248.95523,229.37134,209.00719,195.06342
-0.99462926,0.69282305,0.12767804,290.61554,282.59848,265.87558,239.60159,224.9498
2.7903001,10.167996,-0.026223533,221.01471,263.35657,274.58142,252.59891,227.9288
1.6119181,8.4915848,0.30463699,324.16006,273.48325,225.64337,192.93211,178.64638
2.0234234,4.5609751,0.24309509,184.06735,173.52884,147.30542,130.84984,113.63086
-1.2302551,0.69506747,0.12199388,294.19901,283.93024,267.34464,244.1604,230.76089
-0.54075044,0.90277672,0.12740602,289.25729,280.45273,259.96817,237.99046,224.08524
2.1164675,3.7822561,0.34843951,253.56221,221.59029,168.24515,129.71556,122.77258
2.8083682,23.685438,0.16047974,274.90894,227.18224,188.71286,179.33513,188.30586
-0.9517312,1.3294677,0.12677655,293.91003,290.51923,274.90652,246.27245,230.76813
-1.2861347,2.4121857,0.14419609,302.30759,287.5932,267.15436,240.81293,224.20805
-1.2440537,1.0451576,0.11656709,288.76361,277.97223,261.07837,241.79068,228.63441
