"NDAI4","SD4","CORR4","DF4","CF4","BF4","AF4","AN4"
0.55689031,1.8725241,0.13792999,287.82196,277.87589,265.29279,241.533,218.51495
0.39609733,1.865401,0.14313729,290.86118,272.9679,255.1926,234.52499,217.1591
0.62936741,0.85106754,0.16382805,298.70728,278.81995,260.7966,234.57558,216.01277
1.6654475,5.1012096,0.25431177,311.50952,261.86105,232.71158,203.21535,192.04828
-0.40725696,2.3396411,0.12428451,279.62912,263.11572,251.47908,233.36903,217.47458
0.6021384,9.0484314,0.088955104,249.63194,219.45657,206.78677,205.08655,196.55653
1.9353374,11.689105,0.19093464,259.39258,208.87955,200.76614,177.82758,173.30728
1.918081,1.5361998,0.20345157,295.21771,263.9538,236.69482,214.92667,195.18143
0.35148463,6.4288564,0.16731679,280.83322,262.87973,248.02565,225.25565,205.08896
-0.11060216,2.9221718,0.12865248,280.8212,267.87683,255.36359,236.9212,217.98996
-0.26375639,1.5253686,0.19114716,314.98221,292.69144,269.35309,238.88634,213.20958
-0.61852419,1.553607,0.12589861,285.0838,269.789,256.58698,237.5907,219.95268
0.32214367,1.9462596,0.13825627,286.10489,271.83118,258.95911,238.60698,217.77321
-0.097203024,2.8398795,0.14275396,277.44482,257.68994,243.68597,223.06895,206.08838
1.3052799,8.6687603,0.1115307,241.13083,209.46475,200.36638,204.39297,197.82808
2.1586413,4.7081847,0.14380714,217.13261,198.58186,188.25771,177.49283,172.59926
2.6993918,11.795474,0.32343987,291.90637,227.64462,202.39172,155.97752,148.2639
0.85208583,1.7635975,0.20896757,249.35741,217.52034,195.53302,178.03949,161.41293
0.41835931,8.8126535,0.25875446,223.73122,226.6163,186.92113,161.35033,145.38123
-0.45519349,5.2089958,0.18127134,292.47952,275.37854,254.959,229.31836,207.80305
0.0076175458,5.6019163,0.13395834,278.09744,309.09644,251.2527,231.58934,215.2903
0.85035598,1.0600095,0.1739881,301.60199,281.42566,264.0694,236.67316,210.7652
2.0824401,8.9405985,0.19877942,299.43454,269.93829,238.79964,213.9465,204.03174
0.89409757,1.524875,0.17066833,299.41528,276.49115,260.7099,237.25354,211.78148
0.92957419,3.9863436,0.21895261,313.77808,265.76239,237.06812,208.52072,192.71777
0.18707474,6.836596,0.21970713,302.25943,272.17075,246.46028,218.85933,197.10561
1.4840503,8.6582851,0.074405499,218.0598,177.09787,188.03615,183.0318,176.62103
0.49289459,8.1549368,0.15197287,280.82602,259.89108,246.1761,225.27251,206.51945
1.9132661,4.5848026,0.14797997,275.78314,241.32829,228.84393,217.05315,207.10707
0.47104207,1.1825278,0.16425999,292.95877,273.94083,257.28778,233.10172,209.78023
1.2349725,7.4721932,0.14379919,235.73154,217.73227,206.83012,184.76334,168.97003
0.88173604,3.979835,0.2571516,333.32584,279.67487,237.89413,205.78494,195.92557
-0.29381531,2.880682,0.13147902,286.36499,268.0936,259.53708,239.58232,221.22423
1.2032155,5.3566279,0.25240111,331.43057,281.07166,236.27579,211.6394,200.3134
1.9582366,4.8217969,0.26854363,191.91101,192.73222,186.30943,159.08897,132.1503
0.040215191,3.4193075,0.13418885,269.44461,253.54294,243.05502,224.485,208.05833
1.4502783,4.4936247,0.19684415,257.16013,245.93288,237.63405,212.68459,182.13593
0.97544301,1.2895898,0.1417409,287.99054,274.94989,258.5256,230.73923,217.71541
2.2493055,7.1102042,0.27042651,319.02808,273.04013,221.01471,195.95688,182.00348
1.3837457,2.4272435,0.12753634,280.74652,266.59085,249.22014,232.29495,219.10979
0.19886726,2.3779552,0.1342244,273.59161,258.78571,245.25616,226.73912,210.3269
1.4586346,7.8854036,0.095957972,243.29825,230.7296,241.18622,219.92137,201.22372
2.5423791,11.38618,0.15232147,150.90575,118.02832,103.29224,95.32093,103.3669
1.4889264,21.757637,0.22294268,330.72012,279.87234,242.22658,219.38673,203.52359
0.21132062,1.6886212,0.1493206,285.18976,269.2616,255.92711,233.39793,211.13608
0.66076374,5.8837643,0.21245952,243.6908,214.53412,194.51674,176.25258,159.59712
-0.35209215,1.1136467,0.13010968,272.26709,258.02469,247.5127,228.2491,210.17278
1.0586542,8.8418036,0.23227429,312.15494,245.90639,225.79509,203.7572,189.09337
-0.030083479,5.2113028,0.16254948,290.95993,259.30347,237.42694,216.05132,199.76672
0.97650653,4.155498,0.26292905,342.00278,286.74789,244.42772,204.87703,195.3765
1.3609563,3.8666511,0.25895667,340.11472,287.12119,241.67509,213.05063,200.97327
1.2198824,10.254703,0.27654168,241.76419,182.01311,166.04401,146.82376,133.63138
-0.060861804,1.0082076,0.15555458,290.34583,273.32913,259.46002,235.03554,211.7574
2.8627465,19.120043,0.20341438,297.09375,262.94235,217.03146,193.55344,184.22388
2.0681546,16.691792,0.14875549,213.98503,179.20268,163.38048,154.26285,148.0616
1.6550443,5.880249,0.085029379,252.83974,199.55481,207.16969,217.04111,203.74275
0.99018139,2.5718617,0.13503437,278.91144,264.76779,255.57309,232.14806,212.40041
2.7597373,7.5371032,0.26475707,213.33481,189.74359,164.77727,127.42772,125.01706
0.85122108,3.3210039,0.12101353,277.10284,257.88742,247.51991,231.65436,216.94478
0.50827092,1.3916578,0.11373157,276.25757,263.16391,253.66817,236.49495,218.64259
1.5015141,3.0353031,0.1082247,271.37363,261.1217,250.759,235.62315,216.42459
-0.5924831,1.2381144,0.11776099,281.07886,269.26401,258.91574,240.17957,222.88593
-0.35655326,0.81084996,0.12411557,283.46545,266.86539,256.47137,239.68588,221.23387
0.25773782,0.74792975,0.11225881,276.26477,262.48718,253.27322,235.66891,220.61977
1.6982964,4.1878943,0.24269725,287.74973,246.82634,218.08627,182.55737,179.19547
0.80468041,1.9924138,0.25644189,332.43481,282.77188,239.83519,213.17105,196.97797
-0.34639439,3.7329938,0.17970458,293.04788,266.43912,245.62462,223.03764,205.00708
3.08253,10.98991,0.21262144,316.29953,268.67639,229.67719,210.93137,207.4346
1.0755254,1.7634927,0.16371071,293.58493,269.50723,252.38217,228.9523,209.87415
0.019371213,3.3939021,0.12566654,277.17029,278.4635,250.18584,231.79886,216.94717
0.34622306,4.3690362,0.20104901,297.86438,269.59393,245.43918,219.42767,197.64024
2.3374598,15.877403,0.36200732,251.81142,224.66562,150.5421,120.54012,120.01753
-0.7111029,3.8709288,0.1228211,275.34964,260.62802,248.3074,230.28166,215.37459
-0.0089331996,2.9388404,0.13165276,285.24997,273.24002,260.09821,239.18015,220.17905
0.11147493,2.0153949,0.10416145,274.82706,260.20175,253.08298,238.93932,221.9756
2.5860586,3.9671636,0.19806622,249.24181,231.51709,212.06084,193.88338,182.66815
0.20624684,3.1090381,0.11555898,267.20737,258.62436,245.04424,229.12329,215.12654
1.0840367,3.3743076,0.15879834,232.50929,193.99174,184.10106,174.70889,165.88506
-0.27642357,4.0548086,0.13909318,299.11185,282.37933,265.50955,244.3049,225.67227
0.75803006,0.65671164,0.10061818,270.45367,256.10049,247.58493,233.7086,220.33076
0.74127042,3.1157627,0.11944336,275.91077,261.59854,250.28699,235.20894,218.53903
0.60389501,8.638793,0.17816123,293.94855,286.65637,265.69739,235.11261,210.45695
-0.29786244,1.8248702,0.18143791,302.38226,283.7713,264.15128,235.16077,210.55569
0.072717912,1.5287654,0.12861495,283.6846,268.72696,252.99387,235.13188,218.69798
2.1126769,10.473174,0.46877801,284.83334,214.58951,147.067,117.10837,103.08995
1.4588044,4.0447688,0.14667244,275.49896,242.39275,209.5105,197.54391,196.9274
1.6219833,4.280447,0.25435379,324.98126,262.01035,232.31422,211.09753,192.4312
1.417285,0.66652071,0.16884699,313.86237,294.1412,278.10226,247.82817,221.36391
1.6860121,11.18047,0.27911681,182.10944,167.5901,137.43159,119.82006,114.90964
0.67783499,1.4385628,0.12685663,273.52179,256.3028,247.64755,230.03842,211.03252
1.3691399,2.5747652,0.12662926,272.89322,255.85005,248.48322,227.96251,210.78929
0.17037676,2.0994754,0.11627799,272.92935,261.72617,250.94444,232.31181,216.22952
0.58529204,1.498064,0.17478698,302.7146,280.50812,263.04108,236.91397,212.5762
1.655715,2.6179662,0.15581033,228.53087,216.47757,201.20445,184.59476,184.4623
1.5101421,0.8736285,0.14844075,311.96228,295.52356,281.60147,256.45932,230.15643
0.87928295,3.5289757,0.12387805,278.27325,267.42169,247.94858,230.5562,215.83698
-0.19510233,2.502949,0.11620008,279.52313,264.69315,253.92345,235.6376,219.46381
-0.4197289,1.2349015,0.1660756,295.87756,278.43219,262.47754,236.79115,211.70683
0.79039443,4.178124,0.17418563,243.49573,234.23119,218.96048,195.54265,182.38399
0.051230319,1.3974143,0.11374323,268.43555,254.31599,246.37358,229.5062,213.34926
0.85458148,3.6800683,0.13809022,264.86893,225.4772,218.77263,207.55983,194.32649
1.3136176,4.745646,0.14070146,253.08537,199.18152,206.32198,191.00792,173.79134
2.8854542,20.507734,0.25958115,294.21588,229.446,208.94939,188.58041,183.96379
-0.79300815,3.409416,0.1373492,294.86368,277.03543,264.64737,244.71429,224.84624
1.7213947,6.531426,0.20427455,223.82274,204.90593,186.49968,160.55801,150.91298
1.1008749,3.7272253,0.27266806,343.48145,287.65338,247.27667,208.4003,196.1953
3.0730064,9.1247149,0.26239049,298.00406,244.78896,218.59924,188.58522,182.84636
1.1099107,2.2176325,0.18888175,214.66174,204.91075,196.94667,169.52875,149.29463
2.4582598,9.8705606,0.20621617,302.00897,263.68649,232.41537,210.04514,198.89012
0.94449002,4.6046185,0.13792378,276.98965,265.25186,245.32599,225.40495,212.48711
1.2462565,4.2385106,0.26832366,331.60876,286.36258,244.4205,211.89708,196.00986
0.35562795,26.803539,0.22806427,315.69507,257.6153,233.98796,212.39799,196.13268
1.996606,7.4297447,0.16133872,219.97676,210.26669,213.38297,195.02489,161.6032
1.2453485,3.0037913,0.14217705,304.10175,304.0632,285.29089,259.33719,234.90068
1.423,2.6482,0.13838503,269.23511,251.80177,244.61555,235.04518,206.64951
1.3467444,8.1169405,0.20854484,211.39136,185.01138,168.3752,158.07269,150.35907
2.7430496,4.5078306,0.33239931,299.71872,252.69524,214.23549,179.62172,158.23645
-0.35949787,1.7346493,0.14318648,273.43509,266.94727,253.37918,233.51595,216.90623
2.7218444,21.897709,0.20533212,293.20441,256.97711,228.23224,196.66008,193.37042
2.9026964,9.5660782,0.20920724,300.85541,239.79666,221.56139,209.54181,189.43774
0.19456117,2.8902843,0.11162754,279.48462,268.01654,251.56818,235.70264,221.74683
3.0507133,15.172075,0.22203353,295.84143,250.64342,222.2357,200.21466,193.53177
0.0044649681,0.90311974,0.10657441,275.5351,262.54498,252.99146,237.19574,222.92445
-0.27366376,5.7726793,0.16269813,278.62967,261.22046,247.91487,226.93178,208.11853
0.72735578,1.3377433,0.12649961,280.85251,264.45712,256.14386,238.38301,216.42459
1.1003921,4.7055488,0.25010425,340.50003,281.85193,242.60468,212.03194,199.72337
2.8341866,10.079846,0.22303914,298.03775,256.29077,225.29417,200.96844,192.23372
1.1698519,18.916407,0.26620775,306.60391,235.17763,217.16634,190.04221,176.60899
-0.42706046,2.6244164,0.1382816,268.64267,260.34143,247.97026,231.09805,213.51543
-0.62659496,1.3076479,0.14520273,288.16394,269.1171,256.22574,234.9344,214.27884
-0.18255563,1.0120225,0.12665664,283.76889,269.86606,257.9982,237.47029,220.33076
0.43346319,1.2934864,0.13830885,286.15787,273.51938,260.38721,237.71834,216.9231
-0.24136463,0.99542654,0.1516908,287.66785,270.53796,255.89581,233.88922,212.46301
1.3160148,3.4243393,0.23425585,340.20142,296.0004,250.88182,224.58615,212.53287
1.699633,10.15019,0.23501858,217.61186,198.50481,176.53915,161.99814,143.45462
-0.10225888,3.1731999,0.11907404,266.83649,259.03616,248.83722,232.21548,215.49982
1.1345545,1.578155,0.12588239,256.80371,233.45815,218.91231,209.75133,198.45422
-0.38458586,1.7066565,0.15285781,289.21393,273.49048,258.4317,234.06743,212.19089
0.44718045,13.590758,0.15477505,290.52884,264.10553,245.24411,221.99487,203.22015
1.0901711,1.6766357,0.16375969,289.55591,267.17606,250.71806,228.68739,206.81567
0.60493416,2.4098163,0.13074145,284.52991,270.74268,257.82483,235.37993,219.10257
1.5557932,5.6984377,0.20545146,196.78772,184.23593,162.35698,150.89612,143.02596
-0.36882064,4.7485046,0.21959659,293.60419,264.79669,242.76363,218.50291,198.79861
-0.094020121,1.7497954,0.12556019,282.26855,267.92261,257.59122,237.51364,218.86655
1.3917592,3.6285167,0.22978655,339.05508,285.0621,244.72635,214.77493,211.32632
-0.19699067,1.5498008,0.1220458,284.5636,270.52832,257.28778,239.38484,223.85645
2.2369475,4.7051125,0.18179955,240.1049,223.4615,218.90027,196.36386,170.31383
2.367892,23.982952,0.42148399,279.26065,195.29219,141.26312,120.11627,104.97079
-0.32037085,1.7803302,0.16995102,300.5014,282.97415,265.08569,236.72131,212.33778
-0.56323183,1.990361,0.14353821,294.82034,279.41476,262.17892,239.60881,220.15256
1.2601293,5.8213124,0.094335712,246.13516,239.97005,243.85455,226.02388,211.23
-0.78605747,1.3000922,0.10888686,274.47305,263.23373,253.92586,236.79356,220.11644
-0.077106729,0.79307371,0.11627516,276.75366,263.48901,251.31772,233.36423,219.42046
1.4304113,6.1452374,0.21062228,240.33128,200.05573,191.36916,170.34996,161.62968
0.22684103,1.4088297,0.14488152,293.13458,276.87646,259.76828,238.10365,218.89786
-0.30904579,1.0302958,0.12535699,275.37372,266.61734,255.28171,235.41846,217.15189
0.30504632,4.2855759,0.16594125,291.03458,269.95517,247.14423,223.21344,203.72107
-0.25577027,0.8953554,0.14343798,288.10373,272.84265,257.82242,236.40584,216.11633
0.16693042,5.6975846,0.15656772,290.55533,265.89728,251.0793,230.88373,215.02299
2.6622074,12.928615,0.20470011,300.32318,270.87271,238.74907,217.2169,202.89264
-0.054740425,2.1452618,0.12800325,284.89114,269.17731,256.75073,237.88692,220.17664
2.8161714,15.760123,0.18610558,303.70679,276.12991,242.49631,218.35841,200.49402
1.196467,0.62523109,0.11992138,278.78864,265.4397,255.05292,238.03381,218.96048
1.2396282,3.3778296,0.18873236,209.72725,205.76567,204.41225,176.65475,151.64508
1.1112307,3.4106023,0.20791882,215.59375,191.69669,177.82516,156.40619,144.46849
-0.81324935,3.0890076,0.12920964,284.51785,271.76135,257.31427,236.17946,217.92012
0.93479103,0.82391095,0.20341022,309.40469,286.34088,258.74957,224.68489,203.57417
-0.32606825,2.2067912,0.1544349,294.81552,279.21729,263.0459,239.04768,218.68112
0.93154573,3.9435441,0.22684139,253.2636,206.4424,201.25984,177.20624,156.44713
0.8024171,1.8450993,0.13358118,288.11337,271.9516,260.54614,239.22108,219.40118
-0.028187798,1.3089939,0.13699825,288.81659,269.62283,255.35153,233.74472,216.19821
1.3326212,6.1989169,0.19577332,207.7308,222.46448,202.82039,177.51691,155.12018
2.2934296,10.012086,0.20071609,172.71727,170.64616,164.34619,149.71126,134.98241
2.2867527,7.8098202,0.12817103,199.32361,202.9697,185.67365,177.83479,176.84019
1.0041108,5.8594446,0.21628992,254.28709,196.86479,183.53271,172.47644,162.09688
1.0707545,2.2265944,0.15008546,288.78287,263.43362,251.03595,232.44427,213.98985
1.6460568,7.2234368,0.11202586,187.06561,179.74213,169.73586,164.61832,161.1095
0.5984779,3.2790973,0.19684252,294.36279,272.23819,251.47667,223.99854,201.67647
-0.1264751,2.2692914,0.12571248,285.61121,273.6109,262.29211,242.14952,223.11711
1.8363718,9.1853085,0.32970187,294.41577,239.63049,183.81689,155.33693,151.29829
0.94247872,1.0174267,0.14732622,290.39398,264.17297,249.69937,231.35574,215.78159
2.4501779,6.3685961,0.26338685,310.40894,283.31613,234.84288,212.44617,191.91824
1.9452378,4.3274226,0.22595768,270.80048,256.46173,226.96309,193.41377,175.33745
1.2336335,1.7298675,0.15164196,282.37933,272.3923,260.07172,232.85126,208.48218
1.8182418,6.9041977,0.21833864,257.04456,210.21854,196.71307,180.93903,166.32336
1.8438301,5.3359036,0.27870187,303.78143,256.26669,226.87158,192.42157,173.81061
1.1884553,6.1894135,0.21704745,246.02679,219.10497,179.37607,174.19833,163.02406
0.18183377,1.8235332,0.13188525,283.06808,268.59451,255.02643,234.39014,217.32047
-0.45739639,2.7718544,0.14499342,282.82727,270.09967,257.2131,234.5274,211.92839
1.8310238,8.1220837,0.16745503,287.80753,260.58466,240.01099,222.44763,209.04572
0.68846512,5.0973835,0.12261436,227.45918,204.4267,195.36205,195.2657,182.59349
1.2133805,8.0278225,0.29490837,209.45512,199.79803,173.68297,143.52928,125.72749
1.3655018,8.6024599,0.098939888,250.33516,181.70244,183.80725,182.06367,176.95337
1.5209333,8.5693579,0.25495169,320.3165,271.41696,223.2014,199.18393,191.57146
2.3984804,7.105166,0.25226974,265.59143,233.01503,205.14194,175.87689,161.55502
1.1529133,2.1601484,0.17757004,293.6716,271.69632,252.57001,225.34235,203.8463
1.0294375,1.9174315,0.11537025,270.89197,256.80853,244.86601,228.96675,214.6449
-0.4220342,1.8263816,0.1189474,280.09631,267.07248,256.79889,238.34448,220.06587
1.1658816,3.9732299,0.26108068,328.30466,280.00961,237.04643,206.78677,194.63957
1.197412,7.3267388,0.12551852,228.85117,197.76065,181.00406,173.75281,172.12003
1.5895877,5.090611,0.24731064,316.21765,272.05756,242.03392,212.38837,195.34036
1.7528554,5.9436636,0.15689284,138.2793,130.40672,135.70969,125.18324,115.8633
1.1081021,2.6438181,0.11777704,270.46332,255.55865,244.65649,227.84933,213.12529
-0.37129441,1.4631718,0.10304071,279.34012,266.13809,257.96448,241.37646,225.70358
1.3028417,7.5375319,0.16305307,242.31328,202.14127,189.15117,183.26781,178.85831
0.025994392,3.399473,0.15153392,295.64877,280.99219,261.83453,239.80388,217.54924
2.5702825,16.620771,0.13753523,192.01216,141.58101,144.18192,151.52707,143.09338
1.3022513,5.3867702,0.17159978,173.88527,166.75444,158.44838,146.11574,137.76152
-0.039400823,1.8919969,0.13831335,279.17154,265.76001,255.8958,234.43349,212.11864
1.6215754,1.8651067,0.094490439,263.7804,244.67577,243.18265,240.12177,217.25302
-0.016603928,0.68490344,0.10373805,275.32556,262.14038,253.35751,238.73221,222.74142
1.0613253,1.541537,0.20771302,262.68948,260.96277,241.43668,206.7338,184.80428
1.2268107,3.3533638,0.14005998,222.08157,201.01901,189.38957,181.94809,174.18629
0.24616846,3.9701195,0.1652282,296.09189,265.27594,245.5018,224.6608,207.25638
0.34691486,0.86581838,0.14698583,287.62451,271.73245,259.67676,236.05182,214.15361
0.91605651,1.7709106,0.035742916,259.59247,246.93953,254.67241,262.20059,248.53137
1.4506681,3.5711172,0.14782426,220.85818,196.33015,176.65717,172.35121,168.74124
1.2062052,5.2886901,0.23437539,248.21349,220.53307,200.11111,165.09033,150.51561
2.6783302,2.880434,0.17215005,265.30725,261.28305,253.66336,225.39774,195.16216
0.062339049,3.9724982,0.17083538,289.84732,265.72147,247.58012,223.02319,203.67772
2.7432745,15.625585,0.30146047,315.4133,259.71289,219.33134,174.31876,151.30551
0.7513262,2.4193227,0.11469937,263.16873,248.65901,241.13564,225.28935,206.90237
-0.41335949,1.3005624,0.13618711,279.08002,261.63708,247.75592,226.90529,209.98251
1.0502726,2.384799,0.13486762,282.31189,261.51666,249.28033,232.11433,215.75992
0.42320323,0.86375409,0.15507716,298.76746,277.68805,261.75266,239.05009,218.3271
1.0134825,4.3966045,0.27038115,336.92859,287.64136,238.00491,202.04974,189.96997
-0.95140785,0.86230779,0.1252287,284.74664,271.75653,259.92722,239.31259,221.69624
2.1433027,21.325239,0.20239425,242.63358,193.33188,167.50822,168.12714,145.66539
-0.5740245,0.9871012,0.10841719,272.73428,260.77011,252.70728,236.7141,220.23203
0.67439741,2.063272,0.13919781,288.70819,269.15802,249.83424,229.83614,217.90326
1.6859177,6.1390748,0.15231384,280.74893,259.31793,251.30086,228.03235,205.61877
2.3511426,5.9473743,0.18789139,291.48251,259.28421,238.42154,217.79729,205.79939
-0.40188536,2.0852773,0.11820835,283.51361,269.3844,254.55922,238.76591,222.7607
1.5507222,5.2197075,0.26618347,334.05072,290.56015,238.17108,206.60857,195.061
-0.48136503,1.5829626,0.12576988,284.08438,267.8046,255.34431,237.92062,220.19832
-0.072216697,1.8911349,0.12141056,278.88736,262.38846,251.3707,233.69174,215.92126
1.950717,7.975697,0.26128489,338.09418,258.98318,235.75803,199.13817,182.82228
1.7329009,4.8687434,0.1575989,262.66058,238.05548,209.34193,191.69669,187.49429
1.1412514,1.4053873,0.1497601,292.88654,271.7132,256.51233,238.62866,216.22229
-0.41562015,1.8092997,0.14481641,280.89343,262.5257,247.70775,226.5007,208.2245
0.44583082,3.8689165,0.20188081,315.89734,260.17044,234.86937,210.25224,192.39508
-0.51361609,1.2746124,0.140866,287.30179,274.98599,260.25714,237.22946,217.92252
1.822361,2.1853833,0.10902001,280.65985,260.42331,254.07516,238.59735,222.32239
-0.49625674,1.5132114,0.1269713,272.84024,260.36792,249.40797,230.41171,212.75923
-0.33260858,0.85345918,0.10101116,268.5632,259.08432,249.33574,233.40276,219.74556
0.17221646,5.7138944,0.13184904,297.39719,267.01471,257.68994,240.61546,221.44339
1.525555,3.6732919,0.13436052,269.85162,260.47147,249.81015,225.62892,207.31177
0.21118224,5.7771559,0.19042997,297.86197,269.40369,245.9425,220.63661,200.26764
1.2031022,6.2833838,0.14021584,220.2513,199.18152,187.28719,178.37424,170.52576
0.78778201,3.6715195,0.18143965,270.09485,233.04874,213.11566,193.53177,179.89145
-0.57927495,3.2728438,0.11487927,275.23163,264.82077,253.90178,237.1837,221.66736
-0.2485861,0.82634097,0.10710579,274.52362,267.73236,259.29385,241.81958,222.02618
1.8452822,24.445122,0.31128788,299.58145,252.5965,202.49046,176.93652,157.75
-0.19277765,2.6644883,0.13065059,269.53372,256.6207,245.52829,227.20633,209.3925
1.7506082,8.2322845,0.096274287,156.06903,132.58138,127.69263,126.81602,127.88288
1.0565717,11.562457,0.32679588,303.767,232.67546,195.24886,164.54607,149.71848
2.3188422,6.8094287,0.3894912,288.1832,232.92351,183.64349,142.97298,124.81718
-0.32125896,0.76798493,0.12378692,282.87784,268.75104,258.10416,238.42877,220.46323
1.5317763,12.295936,0.10533145,206.05948,176.65475,167.52748,165.6346,162.72543
1.2182312,7.0160465,0.086218737,189.28844,206.77473,199.72578,186.27089,177.03766
0.25130215,4.1197433,0.13758086,276.46225,259.03375,246.02197,225.48442,207.04205
1.2858773,3.9777882,0.2594406,312.27774,262.70392,235.35825,202.98415,191.41251
-0.3800804,4.3198681,0.13284987,270.11652,254.49661,244.20616,226.34659,209.90546
2.6089811,25.678421,0.39724931,276.49597,225.22433,141.93742,121.37097,107.90645
2.3444922,9.5343456,0.042429328,208.85786,186.99818,189.18005,183.15944,188.47685
1.0700334,7.8775048,0.22657421,188.6358,128.26097,119.98864,113.37077,105.91964
1.0507225,11.427207,0.23657556,321.45319,278.45389,241.55467,210.50029,199.05388
-0.59642512,2.8613579,0.11611869,275.49173,267.32776,256.92413,236.32396,219.2037
2.2886536,12.964281,0.26387289,265.32169,200.21707,154.87936,139.42802,136.51164
1.9406023,3.1171339,0.19187738,263.71298,223.56505,203.49951,189.08614,175.45062
1.329332,5.493741,0.24746083,313.87683,270.9281,237.46306,198.11467,195.76181
0.34968695,3.6674979,0.20681354,310.22351,277.36053,247.80408,218.65945,197.46445
0.075234324,1.4847116,0.1302342,286.03265,270.35254,255.06496,234.56593,217.25543
1.9348569,14.380558,0.20817469,221.38077,191.42696,178.61266,139.19443,126.55834
0.44851717,5.9958568,0.21430849,235.72672,210.29559,192.59737,177.39168,156.61812
0.31211329,5.0068555,0.1256116,278.76215,269.30975,260.43777,238.65755,217.77803
1.3983382,3.7801752,0.15545946,283.51361,260.45221,244.73116,227.16779,211.06142
0.17758001,4.4080968,0.13962817,278.88254,255.5442,241.58598,221.61919,203.57417
0.95441753,4.3409715,0.22167401,248.7433,205.70547,181.28101,168.48837,157.58623
0.5321781,2.3413596,0.1103372,279.85306,267.05804,246.76613,227.21837,213.57082
0.9445526,2.696434,0.17826936,186.61046,162.61707,150.35666,140.36484,130.25259
0.69680202,12.960679,0.065468796,256.99396,189.75804,189.68579,187.33293,183.26059
1.1604596,10.718156,0.14907041,151.07433,126.94848,127.67336,123.95744,116.26308
0.0016601136,1.5593269,0.14064327,283.1572,265.22778,255.5153,234.82843,214.14639
-0.84665871,2.010747,0.12199644,269.67099,256.54364,246.56143,229.05827,212.14273
-0.68381208,1.0595249,0.1593691,292.74924,273.97693,258.74716,234.77786,212.1644
-0.31114358,1.2045971,0.11700702,282.29987,268.27661,258.96152,239.75571,223.50003
-0.02114268,0.82639718,0.11759211,276.03601,262.88455,251.71989,233.40276,218.16576
0.38693121,2.4572303,0.1350252,268.99667,256.79169,245.75226,228.26836,209.28413
1.4492886,3.3911338,0.14528006,292.43619,254.3208,228.6272,218.57275,212.00064
1.299127,3.2613139,0.13126767,302.35095,305.62375,290.18689,262.68707,238.34689
1.7344704,4.9599438,0.27833125,322.71509,276.83072,229.41469,199.38623,185.953
0.40776888,1.9525287,0.12869991,279.20526,265.36264,254.28709,235.6954,216.12598
-0.53616339,1.0893468,0.10842886,271.66983,259.9248,250.21956,233.19565,218.99179
-0.055691045,1.5754676,0.10463886,276.52246,264.90265,255.53215,239.18015,224.55002
2.6763377,7.9438777,0.15527602,165.27336,149.81963,127.9768,120.34265,104.81667
1.696766,2.5301521,0.19695878,275.15216,247.80649,237.71834,212.18848,188.20953
1.1201464,2.384655,0.19048354,257.26849,223.12675,204.14252,188.96091,177.75291
0.72717834,2.7129991,0.29671282,243.47646,194.63234,161.73323,148.4686,135.57965
1.2994888,5.5738173,0.15267032,179.85773,148.15071,157.4008,139.40395,125.66729
0.11105204,1.6920075,0.12458182,282.24689,263.69855,256.46414,238.56845,219.13147
1.1996517,2.1518247,0.23300232,284.31555,240.69011,224.69934,193.657,182.49475
0.066012658,1.6207032,0.12323204,276.42374,262.31619,251.22861,235.33899,216.39569
0.62610084,6.4258857,0.20746002,283.10663,264.23315,242.9924,216.04167,194.90929
2.9147367,23.949726,0.1399307,291.1911,263.91769,236.15297,218.46919,198.75526
1.0251046,5.1255398,0.31240526,227.25449,209.30821,166.162,139.45451,122.5173
1.264148,2.2438018,0.21578582,244.53368,216.34512,191.3812,178.91611,161.13599
1.5820402,6.6224322,0.23453213,324.78137,267.26035,225.2412,209.69113,191.96399
0.86798733,2.5944104,0.15402149,287.85568,267.7757,256.45212,234.63095,211.47563
0.023868555,1.5091884,0.10795565,274.83188,261.40588,252.31714,235.7821,220.85336
0.16791263,1.6170213,0.15944998,297.61633,276.94391,260.08856,236.50217,216.34271
-0.87889785,3.074657,0.12555981,278.19379,298.87823,250.83366,232.47316,216.77138
-0.72849852,1.9699385,0.12423772,284.79721,269.69025,256.63995,236.88026,217.78284
-0.15565947,2.529191,0.11196585,280.9368,266.06824,255.49844,239.19701,224.1069
0.51693201,6.2786441,0.18619308,303.28534,276.13474,250.1136,222.17067,200.64093
-0.13958129,3.692373,0.13519134,279.71338,259.02652,243.28139,224.02985,207.16487
2.2274282,6.4239311,0.17042141,177.4856,168.36075,162.34734,156.99139,146.23134
-0.43846396,2.1053345,0.13493107,286.4035,268.76788,257.91632,238.09644,218.06219
-0.4958514,3.9242234,0.14063761,275.89874,267.56378,256.71219,234.64059,215.51668
0.33585066,1.7696723,0.11723894,280.88861,265.74796,257.40579,238.85022,222.84016
2.1613276,11.484888,0.20321319,248.62048,188.83327,177.21588,162.12097,139.28835
-0.25040823,1.0394053,0.18518998,310.02603,286.48297,265.29279,236.336,213.17827
2.4385376,5.1983018,0.20967732,312.0032,266.90631,230.05046,209.35878,198.2399
1.7980597,6.2545652,0.22262745,322.25754,259.6647,220.70406,204.96855,198.67819
-0.20952272,1.3013589,0.12303743,281.08127,267.92502,256.23056,237.06329,219.76965
