"NDAI2","SD2","CORR2","DF2","CF2","BF2","AF2","AN2"
-1.0097666,1.1703327,0.18252057,309.06033,294.00635,274.68256,242.55411,214.04283
0.65592223,1.4795492,0.10635682,235.41122,220.88707,211.14571,198.90216,191.66296
0.94121873,1.9869268,0.093350798,234.71524,220.60773,210.78929,201.74872,194.39633
-0.98224586,1.8319778,0.16715357,301.10349,292.25073,266.65585,232.86812,213.5058
1.2547399,0.44038039,0.12217909,236.5696,223.83478,212.0488,197.14174,188.75139
-0.88853198,1.4737281,0.17299598,314.07431,295.4176,274.32855,243.66431,220.48009
-0.78464001,0.97572905,0.1672221,292.8793,283.81226,258.44131,232.78624,214.23068
-1.337209,0.74106288,0.13485394,274.06363,272.65482,252.39662,222.83536,207.35031
-0.8979429,1.3632025,0.1828246,316.98587,304.05838,278.55261,244.10742,218.84247
-1.2626476,0.9896037,0.16393504,303.7381,288.98755,266.25851,241.39333,217.50108
0.84634411,0.53177369,0.064125255,210.12701,204.79515,198.59151,194.0929,188.4335
1.0936949,0.66871834,0.090255238,222.51987,209.9753,201.38507,192.59015,187.37869
-1.0662088,1.1528091,0.1819067,308.61722,290.93344,272.46216,239.86409,213.30591
-1.1191126,0.55211264,0.13548779,281.29803,267.30368,251.29364,229.30391,215.20602
-0.74677098,0.5707168,0.16870542,306.64966,292.23148,271.15207,242.30846,218.15852
-1.1358954,5.9524827,0.14672801,304.65805,301.79944,262.20541,230.58028,214.8833
-0.61003739,2.1272876,0.19644675,328.06863,310.93875,284.35892,248.14847,219.98157
-1.0568055,2.0528445,0.13948365,272.89563,278.87531,258.29684,225.01964,210.49548
0.6742748,0.73745656,0.13912918,250.74937,233.74472,217.12299,198.17247,188.50093
-1.097303,0.95727926,0.16194972,303.42261,287.24399,267.77811,241.65341,218.07425
1.0600471,0.80915809,0.078630216,221.74442,208.9855,200.45067,193.47879,188.08672
1.1544642,0.70961863,0.088416614,223.92628,209.47438,200.87212,192.18315,187.18362
-0.88135511,3.7108026,0.16779353,300.92285,280.72968,257.10715,230.31056,211.64182
0.59646297,0.78701264,0.065161385,218.4138,209.30339,200.86249,195.28979,190.48773
-1.0049193,0.7319153,0.1843933,311.64197,294.85406,274.55252,241.28255,214.11026
1.2684702,1.0341706,0.089087434,233.5641,218.5294,208.58333,201.20445,194.21089
-0.83502418,1.597422,0.13517898,281.27155,275.55917,256.8591,233.24139,215.18916
-0.91005605,0.57424217,0.17779265,307.22525,291.19592,272.77524,240.11455,214.10785
0.91060472,1.3001744,0.14060962,241.76178,229.88429,215.69971,197.96295,188.01929
0.95966309,0.86291212,0.088653199,224.0732,208.92049,200.98531,192.59496,187.65082
-0.85521692,0.89600545,0.12845719,279.36902,266.95929,251.34421,228.96194,215.64191
-0.88632214,1.0242916,0.1834811,312.28015,304.55209,270.68488,236.42992,214.85681
-1.1150603,1.0241859,0.11522321,281.42807,262.35956,245.9088,225.10873,213.2457
0.7686432,1.0109982,0.07983011,214.10785,203.86798,198.51926,192.3421,186.74532
0.93828821,0.76727682,0.12856278,247.27428,229.92764,215.00372,197.87384,188.99463
-0.88873297,2.8156242,0.1449531,287.20786,280.62613,260.17767,234.11319,214.40889
-0.95881283,0.68329221,0.13848902,289.22598,279.49664,263.12537,233.97351,218.74855
1.0998591,0.56213045,0.096154451,228.92822,216.17172,205.95352,196.62878,189.38959
-1.3697608,1.2100016,0.16028184,281.85193,273.30743,250.80476,228.8945,212.2222
0.19893566,2.7111213,0.16082239,303.03247,287.29938,269.52649,241.05858,220.41025
-0.97906148,0.64357466,0.13989456,287.91107,281.0307,263.16391,234.27213,218.81117
0.86128742,0.69352436,0.097385146,229.51343,213.70808,203.33093,191.48235,185.44005
-0.80638063,2.1039712,0.14018886,283.69904,269.81549,255.35635,231.65436,215.94775
-0.90972233,1.3554587,0.17298667,307.6178,293.98227,274.61752,243.06224,217.01701
-0.91438258,5.0722351,0.14848243,308.73761,286.53357,262.2608,227.83006,210.38951
1.1355495,4.8687549,0.12654519,231.91205,227.7843,202.83243,191.36194,185.13661
1.0233418,0.60219711,0.079395056,217.14465,207.07576,198.96478,192.52271,186.26367
-1.2283822,1.8442123,0.16952652,307.37454,290.47827,271.14243,241.17177,217.08205
-1.068687,0.9658457,0.13663258,276.33945,282.42749,261.6178,225.65782,209.58034
-0.96105886,0.88662165,0.18060879,309.79724,294.64694,274.76443,241.72566,214.89777
1.1781001,0.46990731,0.11025764,240.59137,222.62343,210.84708,198.02315,190.3288
0.93426782,0.67077875,0.10136125,231.42076,218.49809,208.17392,198.20137,191.39565
0.8302595,0.89314747,0.10051348,239.95801,224.21768,209.64296,197.15619,190.11446
1.1515803,0.65951556,0.075883366,217.41197,207.75008,199.98106,194.17477,188.65988
0.88770294,0.69573694,0.10767978,227.61813,212.21979,202.65422,191.70631,185.38466
-1.1872077,1.5157022,0.13984029,290.78653,279.01981,261.48294,231.94576,216.44385
-0.84371006,1.6010004,0.17556921,302.63992,289.987,270.31158,237.74001,212.10178
1.3353888,1.1682308,0.086390913,221.84315,210.24261,201.69333,194.20848,188.45999
1.0036544,0.66789943,0.07352832,223.09303,212.90132,204.03654,198.00148,192.57088
-0.90939236,1.8605638,0.18319105,318.8306,299.04922,276.84756,244.27359,220.41747
-1.0599748,0.7130751,0.11808063,275.85056,265.02789,250.32312,228.67294,215.94054
-0.8538481,1.4441649,0.14349844,290.31934,281.4064,258.57379,234.87419,216.77379
-0.7166912,0.61062318,0.16612816,305.25528,290.79376,272.31766,242.61671,218.26932
1.0695548,0.72134197,0.0797676,218.88341,205.87164,198.43738,191.21022,185.93134
-0.77534837,0.49701482,0.16883379,296.87939,284.41431,269.38202,238.65996,211.16978
1.1981534,0.4293811,0.076864071,225.82399,214.22345,204.79274,198.03038,191.55219
-1.1290613,1.4010786,0.17227314,300.52789,300.7037,266.50415,232.85849,214.35831
0.81788623,0.64006823,0.10276429,230.71996,218.38731,206.7338,195.9063,189.08614
-0.760279,3.3366892,0.14331885,284.29871,271.73727,254.40509,229.29909,214.96519
1.1445684,0.40622053,0.071639612,217.38066,205.58264,197.27177,190.40346,185.72423
0.78066319,0.52401441,0.097652324,222.9052,209.8597,201.15628,191.81709,185.86871
0.64614737,0.82077438,0.076449223,217.91771,208.54239,199.50664,192.60941,186.50931
1.2549511,0.27710766,0.085868806,229.32799,215.79362,206.71693,198.28806,191.46068
-0.52485448,0.7108891,0.17275915,300.74222,283.6846,264.83765,235.88806,212.11623
2.0851626,5.0882998,0.26166856,342.33511,298.40622,251.46944,206.8542,203.87279
-1.3257225,0.73315501,0.16834949,306.99405,289.84973,270.07559,241.47762,218.40659
-1.0469819,0.63270789,0.17363647,315.87567,296.39053,272.59219,245.19836,222.42595
1.165967,0.83958697,0.13100559,254.37138,233.96869,217.43605,199.74747,189.96033
-0.87851256,0.99913895,0.1845939,311.07602,294.44467,274.64883,241.84126,214.43297
-0.77512252,0.63769835,0.17736237,307.71652,291.72092,273.49289,241.65823,214.90739
-0.44195923,0.91357911,0.12285907,281.08609,267.03156,246.94916,225.67227,213.70085
0.9625982,0.61412275,0.078129336,222.19716,213.77792,205.78976,198.63245,191.84599
-0.57832724,1.2766981,0.12615383,276.45984,269.44702,251.9559,231.55081,215.33365
-1.2236356,1.7470491,0.17935701,311.49988,293.3754,273.83728,242.26993,216.97849
-1.3302755,2.0911865,0.16679208,295.88239,276.4454,251.31772,227.73615,210.60144
1.0763497,0.77781266,0.090155542,224.67044,211.87541,203.25388,193.93394,188.62375
2.0748224,8.7475519,0.24701999,312.17178,301.20703,236.95732,203.98839,198.77934
1.0032109,0.71983951,0.079131491,218.01163,206.92886,199.53072,193.13922,187.78569
1.226114,0.83787823,0.11782024,241.02968,225.97571,213.58768,198.51202,189.87123
-0.95251501,1.3583872,0.17574362,306.44977,296.19064,269.22787,235.16318,214.0621
0.92903757,0.55181861,0.066565759,219.68295,208.11613,199.99069,192.62868,186.95001
-0.57021737,1.4851773,0.12462501,282.0181,274.27075,253.91862,230.84279,217.27953
-1.3979558,0.85663277,0.17007172,299.40326,280.1517,263.16632,235.14633,212.1066
-0.71102518,1.5429127,0.17901687,305.10599,293.72458,273.64218,239.37039,212.4606
-0.92595404,0.90956926,0.17345157,316.44885,299.41287,275.918,246.41693,222.674
-1.0222465,0.56376642,0.16277418,302.45932,286.97186,267.74921,239.82796,217.55165
-1.2050636,1.4022539,0.18345758,316.11169,299.54532,277.36777,244.4229,218.2067
-1.2399179,1.1844664,0.11313613,271.78784,262.04648,247.97748,226.37067,214.07173
-0.86808974,1.0525038,0.18558927,316.16467,300.74463,279.48221,244.26636,217.47699
-0.84730661,1.7069952,0.20120996,329.37149,310.84003,284.40948,247.67404,219.27596
-1.0597472,4.0515666,0.16653085,287.39813,292.25314,266.23682,230.44301,213.27219
-1.1317638,1.6276951,0.17570519,303.64658,295.1286,263.94659,233.19804,213.19513
-1.1202765,1.1919072,0.17899378,314.11041,293.99673,272.71985,241.77864,218.75096
-0.51300013,16.563175,0.15587492,277.93127,258.03192,240.49745,221.14235,208.1041
0.90321666,0.60452455,0.055267416,212.41486,203.53564,196.44576,192.43602,188.13248
0.96775454,1.5156041,0.095075883,224.45851,213.70087,203.73071,194.52637,188.61653
1.1065532,0.84141731,0.084424935,218.2982,207.35271,198.31456,191.54015,185.56046
0.8621186,0.85128886,0.095166288,222.77274,212.54008,203.933,195.41261,188.81642
0.73730069,1.0263602,0.13701677,247.03345,232.09747,218.33192,200.83118,191.90379
0.84542352,0.87440693,0.10092504,229.63383,220.25371,209.60924,199.48256,191.44862
2.5363619,1.4877532,0.20771419,306.93866,286.67084,262.203,221.59511,199.2056
3.1488883,14.648091,0.19006285,307.81525,273.12201,245.52829,241.34276,221.63364
1.216761,0.78261894,0.086676314,223.21344,209.33952,201.38748,192.65517,187.92055
-0.9644655,1.3494933,0.17559716,308.68463,293.55841,273.48807,243.37291,215.26622
0.88887447,1.9829586,0.089666478,220.86058,207.57909,200.73003,191.83878,186.17456
0.89560574,0.59019166,0.074412748,215.12413,204.21718,197.39941,191.29932,187.09692
-1.053436,0.94649887,0.13678943,283.36911,287.04651,265.19406,230.22145,214.58228
1.166724,0.69207102,0.098751381,230.31297,217.81415,208.62186,198.54092,191.46548
1.0605778,0.43453133,0.084360078,221.91782,208.07278,199.94975,192.64072,187.13545
-0.90398705,1.6941565,0.18026508,289.98938,294.57953,270.4007,236.14093,214.27402
0.98390949,0.36962751,0.080991358,220.97618,208.93976,201.25021,193.53177,188.33476
-0.89456409,1.0133662,0.16813064,309.19519,292.59271,274.61755,243.55835,220.30428
-0.26012886,0.89290088,0.16801302,298.57239,281.8447,264.3584,234.61891,212.47507
-0.74959052,2.3046207,0.18368198,311.76721,286.76233,253.89214,226.85231,209.15167
2.2447093,7.5054274,0.24635056,331.32941,272.95102,232.95,210.62071,202.54585
-0.93061042,0.97513121,0.11652174,281.76282,264.828,245.85341,224.91849,213.04582
1.0476637,0.5162617,0.092645615,229.44359,216.1958,205.71269,196.87683,189.77971
-0.96578735,0.52732438,0.16523048,305.03372,290.90213,271.80231,241.87497,218.59683
-1.0717355,2.025548,0.1922451,311.15552,287.27289,257.13846,228.94749,209.69113
-0.39838305,1.0650967,0.1367546,281.66406,268.86664,253.80785,229.74944,215.03745
-0.81179279,0.6072579,0.13766745,286.70935,286.83701,267.43613,233.99518,218.83766
0.94366789,0.57810676,0.080408692,219.1989,210.44731,201.00697,193.14885,186.84888
1.1847847,0.42537051,0.12491343,241.54022,225.3905,212.66049,197.16341,188.53706
-1.2244824,1.1369566,0.14094374,274.461,271.46515,255.27206,228.60071,214.51485
-0.63871586,3.35428,0.1735004,306.09335,296.95645,269.72638,235.5509,214.20659
-0.82627529,3.3313546,0.13939191,299.59592,301.06735,263.41196,227.93843,212.00786
-0.95917886,0.66378015,0.16451146,303.27332,287.41739,269.85162,241.02968,217.60463
1.2784709,0.55444741,0.080737047,219.09052,206.3557,199.4657,192.71297,187.3811
-0.39634082,1.0950211,0.18353379,306.95792,291.43677,276.05768,239.4306,211.82965
-1.2283765,4.009069,0.11317577,283.55936,276.57785,245.60054,221.55417,208.06555
0.87541556,0.9782809,0.065608747,215.01335,206.50742,198.92143,193.80148,188.73213
1.1696918,0.45079854,0.084395029,224.12376,214.04524,205.13472,197.81123,190.92363
0.80830431,1.3151809,0.073362499,218.09592,208.30156,200.59998,195.15012,188.67914
1.2318813,0.91658783,0.079725847,229.26779,217.5661,207.27324,199.8727,193.06216
-0.069656983,0.92371929,0.17284162,302.86871,289.09836,269.2977,237.21983,213.13251
-0.79162031,1.6905504,0.16200432,287.15009,283.36191,256.07883,225.03168,208.28711
-0.88553959,1.3944398,0.17517991,305.9296,293.48135,272.73428,242.72267,214.4113
1.11457,0.75458151,0.080910876,218.17538,208.35936,201.29115,194.47821,188.49852
0.96758431,1.0556928,0.075200833,216.72321,204.44115,197.12488,191.33545,185.98914
-0.77711409,0.47038108,0.17374071,307.81046,293.40189,271.72763,240.93335,216.94237
-0.99561763,11.689067,0.1417648,308.19577,287.28012,266.21274,233.37866,214.44501
-0.55412614,6.7527332,0.13045222,286.97427,274.55975,249.9691,223.04968,207.60316
-1.0331501,1.286539,0.14286104,290.24466,279.58334,259.95853,235.96753,219.03995
-0.52307987,4.7447505,0.13420893,276.35629,278.93073,255.47195,227.57719,209.81636
0.9740811,0.41223991,0.077986337,222.42354,212.67494,204.3978,197.804,191.36194
-1.2094845,1.4938012,0.17756234,306.71951,296.36404,270.83658,234.84529,213.855
2.4896617,10.433861,0.28274444,347.89334,297.00702,235.10298,212.82425,187.18362
-1.1766868,0.77324843,0.17628407,309.44083,292.87448,273.49289,242.09412,216.7473
1.0043861,0.45088908,0.093895532,236.98383,220.16701,207.79825,197.58727,191.31136
-0.78356439,0.49105445,0.17477512,305.99222,293.7005,274.12866,243.35605,215.05188
-1.1151458,0.81967741,0.17102228,306.3053,292.06772,273.01846,241.02486,216.77138
1.0449462,1.1635399,0.13809945,247.01418,232.93555,216.97607,197.4259,188.20471
-0.57594752,1.3002136,0.15243325,290.50235,268.42593,249.237,223.39166,208.69652
-0.70968091,1.5629315,0.16417626,289.36084,284.14938,256.6496,225.37605,208.18356
1.0780609,0.51821488,0.12461447,241.94241,224.59819,212.20293,197.34402,188.38535
0.78400046,0.67864269,0.058238205,212.37392,204.26534,196.58061,192.69611,187.93982
2.2094722,3.1870921,0.2442463,359.84067,309.90802,269.21823,236.28302,221.1279
-1.2669308,0.73486364,0.17961258,308.06332,292.63367,273.38211,240.81293,214.33664
2.9020555,8.6965885,0.25346214,275.61456,261.70209,250.77345,223.98167,198.28806
-0.65465808,3.3598802,0.19177894,311.10733,295.99557,269.20862,239.39688,212.15717
-0.73692268,0.60305887,0.11221927,269.62524,260.65933,248.70959,227.4014,216.00073
1.3313618,0.5895614,0.067732498,216.28009,207.0878,200.98531,196.01949,190.17949
1.1268213,0.62389952,0.090981916,229.01973,216.93996,206.39905,197.0141,190.23969
-0.91834003,1.2388113,0.18248773,312.71124,299.97882,277.42075,244.70949,216.31863
1.0559996,0.50092888,0.081274658,222.12251,209.40936,201.60181,194.02786,188.78752
-1.1752217,3.6082144,0.16722132,287.00317,295.04672,270.09244,232.8609,213.96817
-0.7678144,1.4003731,0.16666713,309.37341,295.91129,276.14917,244.16763,221.32779
-0.93914545,2.0068946,0.16701487,283.10663,282.37451,255.5755,223.94073,206.91924
1.0750256,0.66792083,0.094402418,222.24533,213.05786,203.86075,195.41743,188.57559
-1.4008435,2.1511166,0.17886457,305.46722,291.83411,272.32007,238.71054,211.9621
-0.76977152,0.67731118,0.1185426,275.16904,264.10553,250.32552,228.46584,216.15727
2.7585332,22.097574,0.18872263,289.5246,260.57263,245.22966,217.713,200.4579
-1.2365241,0.80579704,0.18856759,317.8071,302.70737,281.17279,244.72874,216.69191
0.93677485,0.47292858,0.098260127,229.81686,218.07184,207.81992,197.7173,190.18671
-0.65681988,2.2058046,0.17417695,310.14645,303.84647,292.46268,248.14124,217.98514
1.0756514,0.49560472,0.068821311,216.5715,205.94629,198.74562,193.60402,188.58763
1.1386259,0.5388844,0.071168929,217.11575,207.22508,199.39827,193.25241,187.5858
-0.91082251,1.6649474,0.1348494,281.12704,263.82376,249.10213,227.52904,214.51485
3.1488297,17.414906,0.23414473,325.99033,292.92987,256.29797,221.71069,226.75598
0.79303688,1.7945191,0.095818736,229.23889,209.67908,203.02509,191.50883,185.83501
1.3249176,0.66670674,0.078968436,223.44945,214.15602,204.78311,197.43073,191.01033
-0.88413739,3.1898904,0.17061318,296.35922,284.90076,261.26138,233.10654,213.90797
0.21129619,1.7097567,0.14621495,250.87219,237.10904,219.93823,199.83656,190.28304
1.3093051,0.3913531,0.094615407,234.13005,217.93457,208.16429,197.97499,191.31136
-0.40490454,3.0480609,0.164939,298.58926,290.67334,269.88531,241.10915,214.16806
0.96103799,0.3676126,0.072207198,216.57149,208.55925,201.1322,195.26811,188.70323
-0.89955324,1.6428692,0.13111062,292.80945,286.84903,261.53592,227.21114,211.95488
-0.75825882,4.1018081,0.16402256,283.66052,287.06097,263.93454,233.4437,214.79179
1.3222069,1.828523,0.11796918,242.64561,229.86504,216.952,201.60422,192.62627
1.2157769,1.9023201,0.11425786,233.16434,217.87677,207.47072,196.3735,189.32697
-0.90699548,0.5740841,0.16394743,304.19565,289.93161,269.76251,241.13564,218.7052
0.97855991,0.45950446,0.076498687,222.5849,213.11325,204.21716,197.8618,191.9086
-1.1973147,0.65184152,0.16969997,306.59668,291.60773,272.64276,242.27956,218.20428
0.3848801,0.70816553,0.072071493,215.83456,207.25638,199.99551,195.21033,188.22639
0.47463244,1.1043634,0.17671739,302.35574,289.97736,271.68671,237.23187,211.41544
-1.1580762,0.81102633,0.15931807,300.46527,290.21817,271.72763,241.54504,218.55107
1.2563126,1.3895394,0.10405783,226.61389,214.89536,206.05707,195.59323,189.3679
-0.95371431,4.215282,0.16196404,298.98419,287.04892,260.46909,232.26846,213.66714
-1.0868553,0.92953253,0.1679792,300.0318,287.64377,270.26584,239.47636,213.64066
0.98033994,0.71810728,0.13572985,243.27417,228.66331,214.11749,196.86479,188.01929
1.2692456,0.30798465,0.099367894,231.98669,218.82802,207.18414,197.07672,189.56538
0.84803879,0.70541567,0.074844599,219.36024,211.30707,202.36041,193.31984,186.46115
0.84437513,0.64800453,0.064314052,216.46553,206.64227,197.53668,192.79485,187.91814
1.2043756,1.0080723,0.087243058,223.97687,213.02896,203.9619,196.7829,189.77971
-1.0171247,0.50798106,0.13501063,279.78806,266.84613,251.47908,228.83189,214.85442
1.3153352,0.47460899,0.094525911,229.039,216.03928,206.0354,197.13451,190.08797
1.3117898,0.46538949,0.095255703,226.46458,214.06451,205.14917,196.56375,189.17284
0.71104318,1.2422324,0.080634728,215.61783,203.61511,198.12189,191.83876,186.32387
1.2405316,0.87393975,0.078708515,225.79991,214.17528,206.0065,200.92751,194.34575
1.2684361,0.44344366,0.083060928,224.69934,214.21623,205.7151,197.91238,190.95494
0.80815673,0.92781883,0.08028353,222.46207,211.66829,203.18404,196.35664,189.50037
0.87639362,0.54118317,0.079694711,216.99776,208.32324,201.14183,193.01158,186.27089
-0.84132791,2.2785172,0.19105183,326.23596,304.92053,278.53818,246.10387,221.17366
-0.64623117,2.0405385,0.12455966,281.52441,268.32718,249.08528,225.69876,212.96875
-0.50132704,0.77693415,0.13655312,284.02176,276.10825,255.55383,233.55206,216.30177
-0.34014684,0.88627952,0.17740633,304.16916,292.28687,273.43991,238.79482,212.92299
2.0921204,8.8406439,0.2584374,351.86697,284.40707,238.23851,211.14571,202.18221
-1.2354579,0.89082259,0.13847382,272.10092,272.5079,253.75006,222.81126,207.28528
-0.80288118,1.6858571,0.16849691,313.21457,294.73846,274.59827,244.48552,221.86241
-0.82044268,1.1998571,0.17161986,299.06369,280.62131,263.6889,234.83807,211.7574
1.2415365,0.67608815,0.075529642,226.29601,216.09225,206.11006,200.80228,194.31445
-1.3704505,0.91808486,0.1448044,276.27441,277.16788,254.81691,224.93535,208.77357
0.94756842,0.38851622,0.095809795,239.26685,224.9209,212.46062,201.66925,193.43785
-0.86590928,3.6725149,0.18193945,304.76883,297.7608,270.46091,233.96387,212.73033
1.2140893,0.76698303,0.11681257,243.06465,228.13109,213.67677,198.72878,190.01332
1.1046304,0.86453468,0.10817225,239.14642,221.94189,211.48286,198.05205,190.14818
-0.81113869,0.42752641,0.16978078,306.06445,289.74857,269.41089,240.16512,217.17596
1.0291419,0.5236147,0.098190203,239.4017,224.94016,212.52081,201.56569,193.17775
-1.0741695,0.69534016,0.16686773,305.9585,288.96347,269.77695,240.56248,217.72505
1.1348667,0.46224913,0.075664699,225.09428,213.63583,204.42188,197.92442,191.74966
1.0669465,0.44310117,0.082773462,222.23329,210.55328,202.11717,194.12901,188.43591
-0.82045704,2.505239,0.15061764,277.33163,278.24677,254.61461,224.27548,208.03185
2.0879414,10.47024,0.26545078,340.79623,289.60406,246.92508,212.74478,206.41591
0.86928195,0.7272436,0.065663546,218.34155,208.70374,200.6337,195.93761,190.63705
-0.78612369,0.67733049,0.17082006,303.40094,283.76166,254.41954,228.63683,210.6183
-1.0255445,2.0191927,0.12394007,276.32257,285.35834,265.53363,228.7139,213.78275
0.55903471,0.61512476,0.08986745,223.82274,210.52197,200.71317,191.08017,186.86813
0.87163013,1.4740099,0.1431054,252.83011,235.2547,219.15796,199.90158,189.52203
-0.83167237,1.0190622,0.13832805,281.36545,272.02625,253.54294,229.96617,215.93813
-0.54314059,5.3983135,0.1550803,313.06042,301.14682,266.58121,235.64001,216.86049
0.75501591,1.2465672,0.12990539,238.81891,225.76378,213.41428,197.37051,188.45758
